count,time,location_odometry_pos_x,location_odometry_pos_y,location_odometry_pos_z,location_odometry_roll,location_odometry_pitch,location_odometry_yaw
58,29000,42.412881787344645,0.6858411677145954,0,0,0,0.0
59,29500,48.662881787344645,32.16732264919608,0,0,0,0.0
60,30000,23.66288178734464,48.833989315862745,0,0,0,0.0
61,30500,39.287881787344645,43.27843376030719,0,0,0,0.0
62,31000,14.287881787344642,4.389544871418299,0,0,0,0.0
63,31500,4.3269442873446415,8.093248575122002,0,0,0,0.0
64,32000,41.826944287344645,24.759915241788658,0,0,0,0.0
65,32500,44.951944287344645,16.735223883763968,0,0,0,0.0
66,33000,43.389444287344645,48.21670536524547,0,0,0,0.0
67,33500,24.63944428734464,20.43892758746767,0,0,0,0.0
68,34000,27.76444428734464,37.10559425413435,0,0,0,0.0
69,34500,15.264444287344642,46.36485351339361,0,0,0,0.0
70,35000,46.514444287344645,40.809297957838055,0,0,0,0.0
71,35500,16.04569428734464,29.286664212982096,0,0,0,0.0
72,36000,34.795694287344645,45.95333087964876,0,0,0,0.0
73,36500,9.795694287344642,7.064441990759864,0,0,0,0.0
74,37000,12.920694287344642,16.32370125001911,0,0,0,0.0
75,37500,6.6706942873446415,49.65703458335246,0,0,0,0.0
76,38000,19.17069428734464,27.43481236113024,0,0,0,0.0
77,38500,36.358194287344645,14.471849398167258,0,0,0,0.0
78,39000,11.358194287344642,31.138516064833944,0,0,0,0.0
79,39500,14.483194287344642,20.02740495372281,0,0,0,0.0
80,40000,33.233194287344645,36.6940716203895,0,0,0,0.0
81,40500,45.733194287344645,28.669380262364815,0,0,0,0.0
82,41000,41.436319287344645,39.78049137347592,0,0,0,0.0
83,41500,13.311319287344642,43.48419507717961,0,0,0,0.0
84,42000,32.061319287344645,4.595306188290727,0,0,0,0.0
85,42500,7.0613192873446415,21.26197285495738,0,0,0,0.0
86,43000,44.561319287344645,37.92863952162407,0,0,0,0.0
87,43500,5.4988192873446415,47.18789878088332,0,0,0,0.0
88,44000,42.998819287344645,8.299009891994432,0,0,0,0.0
89,44500,8.623819287344642,39.16320742285863,0,0,0,0.0
90,45000,21.12381928734464,16.940985200636394,0,0,0,0.0
91,45500,40.655069287344645,31.75580001545123,0,0,0,0.0
92,46000,43.780069287344645,24.348392608043802,0,0,0,0.0
93,46500,4.7175692873446415,18.792837052488245,0,0,0,0.0
94,47000,42.217569287344645,35.45950371915493,0,0,0,0.0
95,47500,10.967569287344642,46.29626640776947,0,0,0,0.0
96,48000,29.61991303734464,27.777747889250954,0,0,0,0.0
97,48500,17.11991303734464,22.222192333695382,0,0,0,0.0
98,49000,35.869913037344645,38.88885900036206,0,0,0,0.0
99,49500,6.1824130373446415,6.790093568263292,0,0,0,0.0
100,50000,37.432413037344645,1.2345380127077366,0,0,0,0.0
101,50500,24.93241303734464,16.049352827522544,0,0,0,0.0
102,51000,3.0574130373446415,49.38268616085589,0,0,0,0.0
103,51500,22.58866303734464,19.753056531226246,0,0,0,0.0
104,52000,25.71366303734464,36.419723197892935,0,0,0,0.0
105,52500,38.213663037344645,28.39503183986824,0,0,0,0.0
106,53000,44.463663037344645,39.506142950979346,0,0,0,0.0
107,53500,30.40116303734464,17.28392072875711,0,0,0,0.0
108,54000,36.651163037344645,48.765402210238605,0,0,0,0.0
109,54500,24.15116303734464,43.20984665468305,0,0,0,0.0
110,55000,29.22928803734464,41.35799480283119,0,0,0,0.0
111,55500,41.729288037344645,19.13577258060896,0,0,0,0.0
112,56000,10.479288037344642,29.218077107357953,0,0,0,0.0
113,56500,32.354288037344645,34.773632662913506,0,0,0,0.0
114,57000,5.7917880373446415,27.366225255506098,0,0,0,0.0
115,57500,27.66678803734464,47.73659562587647,0,0,0,0.0
116,58000,21.41678803734464,11.934126490073991,0,0,0,0.0
117,58500,17.51053803734464,47.11931167525918,0,0,0,0.0
118,59000,1.8855380373446418,36.008200564148076,0,0,0,0.0
119,59500,14.385538037344642,27.983509206123387,0,0,0,0.0
120,60000,45.635538037344645,22.427953650567808,0,0,0,0.0
121,60500,20.63553803734464,39.094620317234494,0,0,0,0.0
122,61000,41.924600537344645,33.53906476167894,0,0,0,0.0
123,61500,26.29960053734464,42.798324020938196,0,0,0,0.0
124,62000,12.237100537344642,12.757171757563693,0,0,0,0.0
125,62500,2.8621005373446415,23.868282868674804,0,0,0,0.0
126,63000,34.112100537344645,18.312727313119247,0,0,0,0.0
127,63500,28.64335053734464,49.79420879460075,0,0,0,0.0
128,64000,3.6433505373446415,10.905319905711853,0,0,0,0.0
129,64500,41.143350537344645,27.571986572378528,0,0,0,0.0
130,65000,47.393350537344645,38.683097683489635,0,0,0,0.0
131,65500,13.018350537344642,25.720134720526676,0,0,0,0.0
132,66000,31.76835053734464,42.38680138719334,0,0,0,0.0
133,66500,19.26835053734464,36.83124583163779,0,0,0,0.0
134,67000,39.580850537344645,32.5102581773168,0,0,0,0.0
135,67500,8.330850537344642,26.95470262176124,0,0,0,0.0
136,68000,4.0339755373446415,38.06581373287236,0,0,0,0.0
137,68500,13.408975537344642,11.522603856329136,0,0,0,0.0
138,69000,18.09647553734464,33.74482607855136,0,0,0,0.0
139,69500,39.971475537344645,4.115196448921728,0,0,0,0.0
140,70000,33.721475537344645,37.44852978225507,0,0,0,0.0
141,70500,46.221475537344645,30.04112237484766,0,0,0,0.0
142,71000,3.2527255373446415,24.48556681929209,0,0,0,0.0
143,71500,22.00272553734464,29.56101263547866,0,0,0,0.0
144,72000,12.627725537344642,40.67212374658977,0,0,0,0.0
145,72500,13.946084912344642,32.64743238856508,0,0,0,0.0
146,73000,32.696084912344645,49.31409905523174,0,0,0,0.0
147,73500,49.883584912344645,8.573358314491001,0,0,0,0.0
148,74000,46.758584912344645,44.993111400910756,0,0,0,0.0
149,74500,0.6648349123446418,26.47459288239224,0,0,0,0.0
150,75000,27.22733491234464,29.149490001733806,0,0,0,0.0
151,75500,2.2273349123446415,45.816156668400474,0,0,0,0.0
152,76000,20.97733491234464,34.70504555728936,0,0,0,0.0
153,76500,41.680459912344645,49.519860372104176,0,0,0,0.0
154,77000,38.555459912344645,31.001341853585657,0,0,0,0.0
155,77500,18.24295991234464,28.532206051116525,0,0,0,0.0
156,78000,8.867959912344642,48.902576421486884,0,0,0,0.0
157,78500,46.367959912344645,10.013687532597999,0,0,0,0.0
158,79000,0.27420991234464176,41.49516901407948,0,0,0,0.0
159,79500,37.774209912344645,2.6062801251905894,0,0,0,0.0
160,80000,6.5242099123446415,11.248255433832565,0,0,0,0.0
161,80500,29.96170991234464,5.6926998782770095,0,0,0,0.0
162,81000,29.37577241234464,29.766773952351087,0,0,0,0.0
163,81500,49.688272412344645,44.170066133421045,0,0,0,0.0
164,82000,24.68827241234464,5.281177244532154,0,0,0,0.0
165,82500,34.063272412344645,47.87376983712475,0,0,0,0.0
166,83000,46.563272412344645,25.65154761490253,0,0,0,0.0
167,83500,12.969522412344642,34.2935229235445,0,0,0,0.0
168,84000,10.235147412344642,17.009572306260537,0,0,0,0.0
169,84500,38.360147412344645,9.602164898853143,0,0,0,0.0
170,85000,43.047647412344645,46.63920193589018,0,0,0,0.0
171,85500,8.672647412344642,23.891145237216186,0,0,0,0.0
172,86000,34.453897412344645,49.817071163142124,0,0,0,0.0
173,86500,46.953897412344645,27.594848940919903,0,0,0,0.0
174,87000,21.95389741234464,44.26151560758657,0,0,0,0.0
175,87500,0.07889741234464176,22.039293385364335,0,0,0,0.0
176,88000,12.578897412344642,14.631885977956927,0,0,0,0.0
177,88500,17.26639741234464,36.85410820017916,0,0,0,0.0
178,89000,26.54374116234464,47.34793536067299,0,0,0,0.0
179,89500,5.4499911623446415,17.924067047915774,0,0,0,0.0
180,90000,36.699991162344645,32.73888186273061,0,0,0,0.0
181,90500,32.403116162344645,17.30678309729849,0,0,0,0.0
182,91000,18.34061616234464,43.23270902322442,0,0,0,0.0
183,91500,15.996866162344642,5.578388035570105,0,0,0,0.0
184,92000,0.37186616234464176,14.837647294829354,0,0,0,0.0
185,92500,26.93436616234464,1.8746843318664015,0,0,0,0.0
186,93000,33.184366162344645,29.24093947589933,0,0,0,0.0
187,93500,13.848428662344642,21.833532068491905,0,0,0,0.0
188,94000,43.535928662344645,42.203902438862286,0,0,0,0.0
189,94500,27.91092866234464,45.29032219194871,0,0,0,0.0
190,95000,39.629678662344645,15.04340861170178,0,0,0,0.0
191,95500,20.87967866234464,42.82118638947957,0,0,0,0.0
192,96000,27.52030366234464,11.065356485501518,0,0,0,0.0
193,96500,2.5203036623446415,27.73202315216819,0,0,0,0.0
194,97000,33.770303662344645,22.17646759661262,0,0,0,0.0
195,97500,3.3015536623446415,9.213504633649666,0,0,0,0.0
196,98000,31.42655366234464,40.077702164513866,0,0,0,0.0
197,98500,43.926553662344645,17.855479942291634,0,0,0,0.0
198,99000,17.36405366234464,10.448072534884234,0,0,0,0.0
199,99500,32.989053662344645,8.596220683032382,0,0,0,0.0
200,100000,48.247842724844645,22.793751547229903,0,0,0,0.0
201,100500,43.560342724844645,20.94189969537805,0,0,0,0.0
202,101000,49.810342724844645,46.867825621303986,0,0,0,0.0
203,101500,27.93534272484464,24.645603399081757,0,0,0,0.0
204,102000,40.435342724844645,2.4233811768595426,0,0,0,0.0
205,102500,22.46659272484464,32.876056073978894,0,0,0,0.0
206,103000,25.59159272484464,49.54272274064556,0,0,0,0.0
207,103500,47.857217724844645,43.36988323447271,0,0,0,0.0
208,104000,30.66971772484464,2.6291424937319707,0,0,0,0.0
209,104500,24.41971772484464,22.382228913485047,0,0,0,0.0
210,105000,15.044717724844642,33.49334002459617,0,0,0,0.0
211,105500,33.013467724844645,44.19292850196243,0,0,0,0.0
212,106000,29.30253022484464,14.563298872332783,0,0,0,0.0
213,106500,39.458780224844645,24.439842082209324,0,0,0,0.0
214,107000,33.208780224844645,2.217619859987115,0,0,0,0.0
215,107500,32.036905224844645,27.663436046544042,0,0,0,0.0
216,108000,27.34940522484464,20.256028639136623,0,0,0,0.0
217,108500,39.849405224844645,12.231337281111944,0,0,0,0.0
218,109000,28.13065522484464,1.120226170000832,0,0,0,0.0
219,109500,23.34549897484464,13.465905182346502,0,0,0,0.0
220,110000,28.81424897484464,21.69635785724362,0,0,0,0.0
221,110500,19.43924897484464,22.93092575847819,0,0,0,0.0
222,111000,30.37674897484464,39.59759242514487,0,0,0,0.0
223,111500,8.892373974844642,40.83216032637943,0,0,0,0.0
224,112000,28.42362397484464,35.27660477082388,0,0,0,0.0
225,112500,34.673623974844645,7.087304359301245,0,0,0,0.0
226,113000,39.361123974844645,20.050267322264194,0,0,0,0.0
227,113500,14.361123974844642,36.716933988930876,0,0,0,0.0
228,114000,1.2751864748446418,26.840390779054328,0,0,0,0.0
229,114500,32.525186474844645,21.284835223498764,0,0,0,0.0
230,115000,15.337686474844642,22.51940312473333,0,0,0,0.0
231,115500,21.58768647484464,33.63051423584446,0,0,0,0.0
232,116000,39.556436474844645,35.02511871686869,0,0,0,0.0
233,116500,33.306436474844645,33.17326686501684,0,0,0,0.0
234,117000,43.072061474844645,39.96339032180696,0,0,0,0.0
235,117500,46.197061474844645,38.111538469955114,0,0,0,0.0
236,118000,29.79081147484464,33.79055081563413,0,0,0,0.0
237,118500,14.165811474844642,30.08684711193042,0,0,0,0.0
238,119000,20.41581147484464,41.197958223041525,0,0,0,0.0
239,119500,43.609170849844645,4.983966453494202,0,0,0,0.0
240,120000,21.73417084984464,28.440756576951003,0,0,0,0.0
241,120500,39.702920849844645,27.823472626333718,0,0,0,0.0
242,121000,41.656045849844645,14.860509663370735,0,0,0,0.0
243,121500,35.406045849844645,48.193842996704085,0,0,0,0.0
244,122000,26.03104584984464,3.7493985522596343,0,0,0,0.0
245,122500,21.34354584984464,49.63417221481108,0,0,0,0.0
246,123000,28.37479584984464,10.745283325922186,0,0,0,0.0
247,123500,25.24979584984464,47.782320362959226,0,0,0,0.0
248,124000,37.749795849844645,25.560098140737008,0,0,0,0.0
249,124500,23.68729584984464,34.20207344937898,0,0,0,0.0
250,125000,26.81229584984464,15.683554930860447,0,0,0,0.0
251,125500,20.56229584984464,21.239110486416003,0,0,0,0.0
252,126000,26.22635834984464,19.38725863456415,0,0,0,0.0
253,126500,2.7888583498446415,3.955159869132062,0,0,0,0.0
