count,x,y,halt
73,7.219278010152805,1.6645041734861228,0
74,7.323699592526045,1.6645078919665601,0
75,7.428121364692724,1.6645099115165425,0
76,7.5325432367482446,1.6645110278103479,0
77,7.636965157024574,1.664511693001084,0
78,7.741387092663449,1.6645121838587036,0
79,7.845809016793594,1.66451270861131,0
80,7.95023089780353,1.6645134894476947,0
81,8.054652686814041,1.664514850322201,0
82,8.159074298849637,1.6645173414841403,0
83,8.263495581223246,1.6645219435133227,0
84,8.367916258814518,1.6645304171540496,0
85,8.472335839432182,1.6645459056873608,0
86,8.57675345215754,1.6645739608768353,0
87,8.681167576107267,1.6646242597983782,0
88,8.78557559530056,1.6647134145209443,0
89,8.889973087492086,1.664869447171223,0
90,8.994352724851188,1.6651386834197892,0
91,9.098702644082747,1.6655959323194884,0
92,9.203004159452457,1.666358704817271,0
93,9.30722879356172,1.6676055759532458,0
94,9.411334865323692,1.669597155828977,0
95,9.515264398183776,1.6726949638879949,0
96,9.618941954428628,1.6773685419234294,0
97,9.722278046404197,1.6841752999074682,0
98,9.825180457704898,1.6936945128159855,0
99,9.927575774809368,1.706404641821412,0
100,10.02943856266324,1.7225229756632798,0
101,10.130815684724523,1.7418807468656963,0
102,10.231823432653757,1.7639450845294056,0
103,10.332605278667055,1.788008695900635,0
104,10.433284248848373,1.813401564728814,0
105,10.53394242708374,1.839601643957468,0
106,10.634623094318892,1.866252818063142,0
107,10.735342229752069,1.8931356467354108,0
108,10.83610035249986,1.9201261553854234,0
109,10.936891141779114,1.9471599513466233,0
110,11.037706512067368,1.974206644868299,0
111,11.138539043808402,2.001253750410698,0
112,11.23938280833197,2.0282974896332306,0
113,11.34023336735297,2.0553380146646356,0
114,11.441087417739165,2.082377245050387,0
115,11.541942311169615,2.109418201997734,0
116,11.642795518826205,2.136465257086991,0
117,11.743644010184967,2.1635250851512007,0
118,11.844483447395676,2.1906083677529105,0
119,11.945307052406179,2.217732475328776,0
120,12.046103991955805,2.244925473689258,0
121,12.146857128508683,2.2722318173359635,0
122,12.247540057509749,2.2997199023732167,0
123,12.348113576535415,2.3274910609787773,0
124,12.448522221149458,2.355688308693767,0
125,12.548692364471778,2.384500934512751,0
126,12.648534608948403,2.4141578860011776,0
127,12.747954431153632,2.444899843515812,0
128,12.84687512574468,2.476919913731558,0
129,12.945273746049311,2.510271885476322,0
130,13.04322115019955,2.5447699029394304,0
131,13.140901962054352,2.579941823029961,0
132,13.238582770444562,2.6151137502964907,0
133,13.33653016276326,2.649611792437887,0
134,13.43492875799813,2.682963817119498,0
135,13.533849404104883,2.714983991308407,0
136,13.633269135090865,2.7457261478242834,0
137,13.733111210033366,2.775383475905033,0
138,13.833281040929485,2.804196808753631,0
139,13.93368911425638,2.8323953739949475,0
140,14.034261596952629,2.860168968637661,0
141,14.13494266181808,2.8876615198439666,0
142,14.235692475293584,2.914975976277659,0
