num_sensors,ppm_area,coverage_ratio
1,3.782291504087624,0.0016465335552035736
2,11.496313234500406,0.005004655373938973
3,378.22137552068193,0.164649970901774
4,582.7339744591609,0.25367982390230975
5,882.7212226679654,0.3842723680716755
6,1087.76995855055,0.4735356159514002
7,1223.7796714766346,0.5327443141504631
8,1284.9187914051045,0.5593598228676117
9,1289.7483416964483,0.561462256432726
10,1266.315943754225,0.5512615012955143
11,1269.6176142686793,0.5526988075645843
12,1373.5633573450552,0.5979491944559321
13,1402.9108480165569,0.6107249490743767
14,1432.6391829979398,0.6236664954978289
15,1549.5467887679865,0.6745595309899007
16,1539.7858209090457,0.6703103182854753
17,1576.5298581196987,0.6863059892049707
18,1583.2696794117458,0.6892400152845147
19,1587.9220048222205,0.6912652980766513
20,1591.8367532108743,0.6929694936879973
21,1591.263399720387,0.6927198974418962
22,1634.8370966024688,0.7116887035117296
23,1640.8862775455539,0.7143220752107442
24,1638.7943391879312,0.7134113979936337
25,1643.0852878877479,0.715279363752029
26,1646.856133436619,0.7169209145740629
27,1656.2080349894018,0.7209920496769432
28,1659.724716346651,0.7225229559678549
29,1660.9701958220867,0.7230651467922284
30,1662.745461734092,0.7238379679484949
31,1703.8307229079726,0.7417234908052043
32,1709.7759175239437,0.7443115944500008
33,1721.153488833216,0.7492645582596893
34,1723.7467623044151,0.7503934801800474
35,1724.8751519850507,0.7508846986571277
36,1724.0424816111633,0.7505222147741304
37,1727.5762079602498,0.7520605412099405
38,1786.4289161051092,0.7776807131798662
39,1789.6725907884447,0.7790927722986581
40,1797.4187875994176,0.7824649007981916
41,1796.938991295769,0.7822560325201211
42,1800.377505105092,0.7837529103681036
43,1819.3881238722095,0.7920287457106236
44,1821.2597762033665,0.792843526476092
45,1826.2463500453757,0.7950143166300225
46,1851.6515843795055,0.8060739006847543
47,1856.4578746118707,0.8081662085185327
48,1861.8192682209942,0.8105001678314349
49,1866.3374045189544,0.8124670344818595
50,1867.1696901600362,0.8128293508802849
51,1867.1708722873118,0.812829865492187
52,1881.101951632466,0.8188944402551872
53,1890.5004968692642,0.8229858806123789
54,1897.53596464825,0.8260486095855778
55,1903.155718433604,0.8284950400549289
56,1905.1219670031571,0.829351001115609
57,1912.6373704327884,0.8326226590283867
58,1915.883443007407,0.8340357620139602
59,1920.1434539694383,0.8358902597402563
60,1920.7677661885293,0.8361620396960175
61,1925.7338307551038,0.8383239016089176
62,1929.9338920900348,0.8401523016448226
63,1934.131267905262,0.8419795326015329
64,1935.2762928919096,0.8424779928762167
65,1940.155146481679,0.8446018894975635
66,1943.5209526735146,0.8460671157576707
67,1944.90845474849,0.8466711328520413
68,1963.1544456337826,0.8546141050444557
69,1962.9714306600358,0.854534433687805
70,1965.844432126049,0.8557851287526427
71,1968.7009343130355,0.8570286412360942
72,1971.7524625317646,0.8583570538138551
73,1973.2876346558457,0.8590253556654128
74,1986.7833223017421,0.8649003926728723
75,1987.5285573945337,0.865224813618606
76,1992.4679808299675,0.8673750779282213
77,2000.5401577770185,0.8708891143774204
78,2006.3179769254996,0.8734043549646651
79,2009.7850295081662,0.8749136565107903
80,2010.456352601287,0.8752059015685846
81,2013.8166605217968,0.8766687342828151
82,2016.6341992887965,0.8778952849381356
83,2019.3147840475074,0.8790622158180043
84,2022.7612295218769,0.880562546533814
85,2026.040836125677,0.8819902477871913
86,2030.431180186409,0.8839014830283332
87,2030.627769521079,0.8839870636705919
88,2034.0013275656468,0.8854556645213736
89,2036.3966545632288,0.8864984150002676
90,2038.3023419915912,0.8873280121619715
91,2043.3132014744629,0.8895093745107069
92,2043.7346755623412,0.8896928535544534
93,2045.5188226634077,0.8904695409319732
94,2049.718115601029,0.8922976064637943
95,2052.7783178872173,0.8936297950971862
96,2059.440636899104,0.8965300823428114
97,2063.3239626172062,0.8982205988177394
98,2063.7501129308143,0.898406113548732
99,2065.7598144589383,0.899280990854837
100,2067.4474608807486,0.9000156688826482
101,2070.2210185903896,0.9012230733968909
102,2073.0977755756144,0.9024754033405824
103,2072.565237564685,0.9022435751741207
104,2074.1657373462085,0.9029403159178011
105,2075.923286702293,0.9037054245792018
106,2076.026404128302,0.903750314377322
107,2078.451479612741,0.9048060151752946
108,2079.0360467079618,0.9050604930061303
109,2080.7336822886546,0.9057995195843561
110,2081.1527567712587,0.9059819540151745
111,2083.3531383886175,0.9069398395095418
112,2083.407224099716,0.9069633844790622
113,2083.8820060052194,0.9071700698543088
114,2086.5034524292855,0.9083112562212846
115,2088.3654418620113,0.9091218304663168
116,2090.916795331829,0.9102325034788806
117,2091.9050835825306,0.9106627320229354
118,2094.0743743427843,0.9116070828282317
119,2094.0763367455384,0.9116079371151051
120,2093.756097019191,0.9114685281206979
121,2099.08964492561,0.9137903654478087
122,2102.0805840997014,0.91509240197947
123,2105.645519769125,0.9166443146745925
124,2106.8371745324857,0.9171630741493637
125,2108.7782889901086,0.9180080936528876
126,2109.6113188530076,0.9183707340311523
127,2112.8504169316084,0.9197808008304056
128,2112.7426915404994,0.9197339050607335
129,2113.7448523290295,0.9201701726948491
130,2114.0993969323804,0.9203245155279182
131,2115.8342711389105,0.9210797530848388
132,2117.47981621025,0.9217961032587036
133,2118.380299094857,0.9221881077575079
134,2119.0376268661003,0.9224742602740312
135,2120.199272820542,0.9229799561045052
136,2122.113934557,0.9238134600246911
137,2122.356243271499,0.9239189435467067
138,2124.6510326341613,0.9249179272801562
139,2127.493597854631,0.926155372626
140,2128.2540020881975,0.9264863971080456
141,2127.404655536578,0.9261166536348823
