count,x,y,yaw
1,-8.490929463784211e-22,-7.469471497958335e-20,0.32206950220046604
1,0.5483091443804943,0.18296404879135142,0.18309821263427278
1,1.5090240303527818,0.3608616881593744,0.15553743417004773
1,2.623031348258992,0.5355424243424404,0.14923965944654524
1,3.7782003949653062,0.7092308687903994,0.1485484568462269
1,4.937144673434138,0.8826678577092936,0.15674187695767755
1,6.058084908580226,1.0598192687379817,0.1587009764187656
1,7.16996716649381,1.2377725604477916,0.15788505112049886
1,8.285811347949403,1.4154263008297525,0.2464408193978881
1,9.07742493871882,1.6145599533044837,0.24153099439450162
1,9.896300597756417,1.8162817766778514,0.2409278820643823
1,10.741115537906907,2.0238531249651643,0.1309748558572802
1,11.139940674676941,2.076389946665175,0.3163376594970954
1,11.69436930386323,2.257870947458804,0.6557235357008581
1,12.52575747907766,2.8974372473333165,0.7095994874057834
1,13.414531217677014,3.660745017173934,0.7432386652480693
1,14.334001051258538,4.505780102961527,0.7572815959024423
1,15.262742946522376,5.383711165991452,0.7095776533416008
1,16.15474948273183,6.149761526524126,0.566716977248391
1,16.922489138117903,6.638309922628171,0.444044689873616
1,17.543236251080934,6.933618637500946,0.45902923884608643
1,18.2097562417084,7.263039675343502,0.4575875308780107
1,18.917361497669894,7.611498251676003,0.4223835815495563
1,19.78139670614647,7.999825509744187,0.5668857360895294
1,20.322114133369332,8.344037334729565,0.24704302653951316
1,21.372423155309416,8.608919516276739,0.23004926365121897
1,22.49187152102286,8.871089092779972,0.3718370465975039
1,23.376295806104583,9.215995176379197,0.23860538335556672
1,23.76065342395947,9.309485966287863,0.07731420050746396
1,24.384671651100824,9.357827795890461,0.045923115819644235
1,24.91048655171673,9.3819918436423,0.03831289503575946
1,25.472588500710874,9.403538140089635,0.03771241741897922
1,26.03860849689167,9.424894247820106,0.03847746590053995
1,26.596655225234446,9.44637707471261,0.03893536241114505
1,27.152794910976176,9.468041523531685,0.039854161899493826
1,27.72993670163834,9.491055211815768,0.055774426180822026
1,28.270613205742826,9.521242442085795,0.06995532536140617
1,28.921019593846953,9.566816199001877,0.4753957842553217
1,29.304590693153923,9.764268119729643,0.37544532048266155
1,30.34482375651741,10.174266604376127,0.35037376044526247
1,31.470064684367088,10.585488281457664,0.3778444430029252
1,32.50530493004318,10.996391112359786,0.4481091520681438
1,33.33069901004343,11.393178787469184,0.5075366990557245
1,33.9584521416729,11.742290593653248,0.5089754381373244
1,34.53201760729871,12.062348357933358,0.5926369323365761
1,35.31530218004063,12.589797691414345,0.6947353282745448
1,36.12667830195077,13.265940406785733,0.7127520181409172
1,36.96928964531588,13.994230627663468,1.110388806009564
1,37.43080236868455,14.924781577001474,1.4783404948090157
1,37.5335406169293,16.03282788192624,1.4737248028919145
1,37.64465977810119,17.173944415392434,1.469420598372189
1,37.76378005582427,18.344953806182588,1.475147146761937
1,37.873114365789796,19.48454205701279,1.4973687485208098
1,37.94914726759161,20.518161956764512,1.5055691971700396
1,38.013452816884815,21.502634615871436,1.5156923172822794
1,38.07309220581107,22.583844734438483,1.5149417086343226
1,38.13442543435807,23.68078955451982,1.5305482783788196
1,38.16464208739943,24.431144824594696,1.2048360349241036
1,38.24727363247628,24.646767453496803,1.856490285357583
1,38.07071413147755,25.247863471756556,2.159069324449496
1,37.44937541821248,26.179325742450942,2.203199127113172
1,36.71162894711153,27.186073993229325,2.1915758020856915
1,36.01491520961857,28.160381053531115,2.1850766912598534
1,35.350333547899254,29.10263670313565,1.7261794210180406
1,35.151498132017466,30.37196792626538,1.6544829181229677
1,35.05642292395845,31.505401030758172,1.5586617783155987
1,35.06786732249621,32.44847994572314,1.5366883926163097
1,35.098061502257345,33.33339047367861,1.5501875697930192
1,35.11778844776441,34.290466759796594,1.5536124839965484
1,35.13511983050545,35.298953453655606,1.5535752305369719
1,35.15239938948881,36.30224909252449,1.548610000393054
1,35.1770583958305,37.413517347101056,1.5484109259842134
1,35.20203913658222,38.52926989295808,1.5476170209746307
1,35.228353701837264,39.66432771242494,1.5466852678059464
1,35.25656326044017,40.83408520528016,1.5466855614295676
1,35.2849354903699,42.01060247547398,1.547601616693752
1,35.312947026520575,43.21805505827678,1.5372735137841231
1,35.3491656460751,44.29806738555617,1.5234609485652748
1,35.39764693828392,45.32151071557637,1.527242333390634
1,35.44689655771523,46.45156723357959,1.527791575737104
1,35.496284022329114,47.5992779812972,1.5253834255597374
1,35.54549863039171,48.68224713305907,1.524865070722384
1,35.59405653902368,49.73869019072161,1.4892895156662458
1,35.68719647280359,50.87888432961982,1.4901561454886139
1,35.782348235588984,52.05628025785356,1.4846887377435298
1,35.87431874851947,53.12172751823795,1.4826482461546795
1,35.96262543123322,54.12093075358192,1.4820350975368135
1,36.05415218512819,55.1493782198999,1.4743647505685744
1,36.16862457893362,56.3327804826886,1.474768975647331
1,36.27596749008087,57.44717926080166,1.4734460329901173
1,36.36896555869618,58.399452703859815,1.4708904098893287
1,36.468979886347675,59.39720493948991,1.4841186575560241
1,36.54522369490461,60.274625538623724,0.9275964786652012
1,37.09063864363573,61.00230207610383,0.917712130219899
1,37.620722308795784,61.69514723684358,0.5496194128039803
1,38.197140259477486,62.048250317062625,0.430830878884932
1,38.640982366587636,62.25225215426836,0.45305543083467914
1,39.145154979822514,62.49769802321147,0.4421838040991415
1,39.776919648547484,62.79680769241568,0.3729653098784257
1,40.761695674249765,63.182129382958856,0.35779563702459893
1,41.80048559640417,63.57052073825965,0.23821037620383376
1,42.97969051930131,63.8568561424091,0.2379093703136248
1,44.132458904119474,64.13640478456804,0.23582636385057232
1,45.23661606324489,64.40173111196852,0.23635549361018382
1,46.35166233858387,64.67029822014224,0.23502711088818004
1,47.44207929072633,64.93140114240009,0.2320102403450946
1,48.478590799444774,65.17629233885646,0.22753233876682583
1,49.40351641797107,65.39045138692039,0.22503525066465763
1,50.418784963782194,65.62285901516108,0.22312956097956038
1,51.46784173766254,65.86089816957163,0.21805496839076977
1,52.589214779568785,66.10936977966787,0.21778575778388973
1,53.71523561659457,66.35855323812929,0.2140367883388724
1,54.92826365937237,66.62222463131015,0.21305742392871596
1,55.99908195651614,66.85388638308461,0.21315910374282604
