num_sensors,ppm_area,coverage_ratio
1,8.602579924500048,0.01227653848620984
2,13.588114519070487,0.019391277071812877
3,18.02788176576104,0.025727163974598975
4,21.283468954316728,0.0303731355048011
5,26.037457991634422,0.03715744089828364
6,31.523606815688506,0.044986594218645155
7,37.150999128872236,0.05301731278401977
8,54.13596961303267,0.07725616271810533
9,59.35936266122493,0.08471034348103033
10,64.28776655284969,0.0917435521907575
11,71.22973915013219,0.10165027720914849
12,75.29574972269604,0.1074527847961172
13,75.45773684165651,0.10768395278498119
14,80.39151499009614,0.114724830969587
15,85.6492344930736,0.12222799820482197
16,90.10314506674504,0.12858406871526154
17,98.58928914366228,0.1406944443553752
18,109.12485966500486,0.15572950803564167
19,115.76624479669769,0.16520727178634662
20,120.57191611513487,0.17206533174169164
21,125.71997262972195,0.1794120015181058
22,134.47341738831108,0.19190383564331753
23,139.2807421793587,0.19876425523034472
24,144.07050543986645,0.20559961317220943
25,148.49540096818865,0.21191427699720866
26,153.33823921490145,0.21882537699744656
27,158.59813921150214,0.22633165596359475
28,165.86194792888185,0.2366976657023024
29,170.99918960538616,0.24402890187889995
30,177.50079901711626,0.2533071950032788
31,183.33953831462145,0.2616395218547418
32,187.00237320643205,0.2668666669568617
33,193.62094089628334,0.2763118684756103
34,198.8040744188764,0.2837085958210963
35,201.57382551447665,0.2876612421458945
36,213.90526309826197,0.30525914526522335
37,220.9975872445885,0.3153804334256601
38,224.5576116335488,0.3204608600891132
39,226.22534585880464,0.32284084418467657
40,228.65816488380568,0.32631266271499315
41,232.8540901035033,0.33230056842432254
42,236.75669938665038,0.33786988989319333
43,239.6349373561081,0.34197735527156026
44,245.64697444420796,0.35055699130404594
45,248.36769776427013,0.3544396712491571
46,252.05701402117404,0.35970460728150816
47,260.66647303756474,0.3719909627571662
48,263.97363449535584,0.3767105347080239
49,268.8509347398756,0.3836708146108145
50,272.33259956676704,0.38863941619528625
51,276.1805254895123,0.394130700332982
52,280.8262586462036,0.40076051631787635
53,285.4665025590563,0.4073824987326283
54,290.8751395324796,0.4151010367229658
55,295.16236444198694,0.4212192340617325
56,299.5450409716442,0.4274736481515932
57,301.43810516470654,0.4301751953184853
58,305.89908211082746,0.4365413500820321
59,307.1218241482015,0.43828629634376665
60,313.5910110860527,0.4475183201219859
61,319.0380792374036,0.45529170233801386
62,323.9537579994516,0.4623067513160835
63,325.6304516138731,0.46469952114416785
64,327.8154925452223,0.46781774141332866
65,330.11994426891897,0.47110637000194583
66,333.2608210017459,0.47558864095198666
67,336.2868709979051,0.47990704538008644
68,341.74407059107597,0.48769488593727656
69,345.7394457547378,0.49339659140168607
70,347.77212061949893,0.4962973736584277
71,349.71724661968625,0.49907321699977447
72,353.77054982626856,0.5048575902050926
73,356.908268747226,0.50933535471645
74,363.2285808186013,0.5183549226914148
75,368.00932140687513,0.5251774045909875
76,369.68402946332924,0.5275673408762258
77,372.05504028612523,0.5309509543820272
78,376.2545277994753,0.5369439437564324
79,378.81925844894755,0.5406040102482689
80,382.43922392939913,0.5457699774266671
81,386.6731246814552,0.5518120771206644
82,389.3965548706127,0.5556986199746841
83,393.27409731775975,0.5612321691543598
84,397.04956911368134,0.5666200557201362
85,401.8823135040392,0.5735167510165406
86,401.85644356931965,0.5734798326441445
87,403.3491290882722,0.5756100088682607
88,406.67482329066263,0.5803560284609103
89,406.89728259656977,0.5806734948784912
90,410.330317142288,0.585572697338089
91,412.0661194416987,0.5880498197734735
92,414.1510461184843,0.5910251693561711
93,414.1872133829332,0.5910767828044441
94,418.22135479949156,0.5968338106721126
95,422.38741568521925,0.6027790976962841
96,426.0713929132379,0.6080364145267023
97,428.4536302017817,0.6114360490564323
98,429.6689467343873,0.6131703985558155
99,431.6294076416517,0.6159681259806077
100,433.83119143801866,0.6191102395967137
101,433.45321283955053,0.6185708352724549
102,436.5947349623455,0.6230540272432652
103,439.3187309624431,0.6269413775527043
104,442.36975119642455,0.6312954164170226
105,442.7918143205818,0.6318977327259441
106,447.369380900542,0.6384302698003189
107,447.72515737413715,0.6389379899969241
108,449.1783525668346,0.6410118105098049
109,452.51555749690783,0.6457742567898718
110,457.7989721630985,0.6533140929852169
111,459.1032461648927,0.655175391586348
112,461.4801515154177,0.6585674170333529
113,466.2262082604905,0.6653404024400544
114,468.73744287494077,0.6689241260047027
115,470.48078440668945,0.6714120075003651
116,473.8273090503362,0.6761877537233991
117,477.10857069331155,0.6808703646606816
118,479.90456775263095,0.6848604659799739
119,482.7760434084207,0.6889582810203341
120,485.5303714411237,0.6928889174565994
121,489.55829996796393,0.6986370790561943
122,492.3766404384633,0.7026590661294896
123,492.0597521158362,0.7022068422940001
124,494.0847661027226,0.7050966918929933
125,494.3890983426599,0.7055309972396422
126,495.79926973153147,0.7075434194989612
127,499.00564982528954,0.712119168747199
128,501.82431979517355,0.7161416260412783
129,504.4068705819197,0.7198271232298352
130,508.41932596657216,0.7255532034739253
131,509.53557167907576,0.7271461713475035
132,512.0784327029991,0.730775028213613
133,514.3117185126009,0.7339620976082488
134,518.325352241685,0.7396898594398268
135,520.6097618323714,0.7429498863741257
136,521.794256517006,0.7446402507427512
137,520.0980742815096,0.7422196691641492
138,519.6353660279841,0.7415593491517636
139,521.3383057678379,0.7439895742051189
140,522.6067763609201,0.7457997786078991
141,526.5821931780424,0.7514730019876824
142,527.2979652155252,0.75249446334493
143,528.6834054064972,0.7544715922962542
144,530.7918865955863,0.7574805559667436
145,532.5185913023711,0.7599446954427154
146,536.3160884500352,0.765364013867389
147,535.890534039595,0.7647567152263305
148,538.4415777818695,0.7683972494563984
149,540.1959878454817,0.7709009265922759
150,541.7781682281837,0.7731588188212164
151,542.2631410120136,0.7738509120185717
152,544.9056756202065,0.7776220107009831
153,546.2163484738751,0.7794924409523857
154,548.3727569357509,0.7825698005010964
155,550.7366311263036,0.7859432294876993
156,552.6651590884678,0.7886953861612821
157,553.6651171851714,0.7901224027268379
158,555.3012756039849,0.792457325735329
159,555.9672121773282,0.7934076680795763
160,558.5673063748427,0.797118201054998
161,560.296186247368,0.7995854446585875
162,561.8198492566738,0.8017598281270264
163,563.013321109113,0.8034630035996483
164,565.7631279344249,0.8073871879277057
165,566.8179976371281,0.8088925675483344
166,566.6858823268653,0.8087040289116355
167,567.7065804601367,0.8101606430931814
168,569.7351369454296,0.8130555481079228
169,570.5376000943606,0.8142007243013528
170,572.6480679967464,0.8172125231634314
171,575.5127455117204,0.8213006367377091
172,578.0729943554727,0.8249543073505313
173,578.5495226496329,0.8256343496162666
174,578.7736289544383,0.825954166427048
175,579.6916136994301,0.8272642007598358
176,582.6326114328306,0.8314612291139832
177,583.2755995281407,0.832378822227622
178,583.5682946146833,0.8327965204677084
179,584.5425729332162,0.8341868900287844
180,586.4095181004473,0.8368511633512421
181,586.9935853270786,0.8376846718857983
182,589.0666407974666,0.8406430803504248
183,591.3326248795105,0.8438768126768312
184,592.9912867533408,0.8462438498341024
185,593.6010215698481,0.847113987979511
186,594.2614387294915,0.8480564536989198
187,594.6667347569186,0.848634842080392
188,595.7754079609144,0.8502170034060569
189,596.2349220602433,0.8508727651164829
190,596.2396944942406,0.8508795757442428
191,598.055566474125,0.8534709637281652
192,598.198632976516,0.8536751305523161
193,599.628776987719,0.8557160552689065
194,600.0619064344952,0.8563341640652823
195,600.9166566633546,0.8575539579146604
196,602.107065507156,0.8592527622400502
197,603.5384694232331,0.8612954849371083
198,604.4963232774213,0.8626624155333142
199,607.0510831128707,0.8663082529121213
200,606.7087414724689,0.8658197052484308
201,607.5584430418996,0.8670322942752646
202,608.4815922593041,0.8683496987045688
203,608.8291197891238,0.8688456470284778
204,610.7790581359952,0.8716283579560365
205,611.1512015213663,0.8721594349856012
206,612.1246950871641,0.8735486846445969
207,613.5530613977805,0.8755870724466965
208,612.8201181090511,0.8745411064026416
209,613.4610421984844,0.8754557540222769
210,613.0465684527479,0.874864268335923
211,613.8359811031673,0.8759908204713788
212,613.6056685198536,0.875662146827225
213,615.0664247209396,0.877746757476471
214,615.2906747892828,0.8780667794487992
215,615.5920359487374,0.8784968448367134
216,615.5762116564559,0.8784742623632096
217,615.7575723176841,0.8787330778763455
218,615.9230809740769,0.8789692713680468
219,616.2329837580867,0.8794115263064803
220,618.2447523116319,0.8822824736606115
221,618.5341041668356,0.882695400854272
222,617.7679594758332,0.8816020538737563
223,618.8501085044458,0.883146363175637
224,619.5846355176222,0.8841945893154186
225,619.7087499913279,0.8843717101473685
226,619.7715472045335,0.884461326566107
227,620.3958964961513,0.8853523206835292
228,621.0023580085634,0.8862177875740289
229,621.2326914893896,0.8865464910405287
230,622.2899651801519,0.8880553013356978
231,622.7717137792674,0.8887427933752517
232,624.8503312866575,0.8917091392914237
233,625.0592724359469,0.8920073142672004
234,625.1430543648656,0.8921268774777542
235,625.2434110320693,0.8922700941055666
236,625.5589561175809,0.8927204010391163
237,626.7577916917667,0.8944312309522698
238,628.143936806589,0.8964093658837597
239,629.5674156809802,0.8984407789411382
240,630.1118935718513,0.8992177904703345
241,630.7534533919255,0.9001333453261419
242,631.6550833116223,0.9014200400743013
243,631.3780037620038,0.9010246263978825
244,631.2966739432146,0.9009085625357383
245,630.7183812301766,0.900083294673049
246,631.0662342452785,0.9005797074893112
