count,time,location_odometry_pos_x,location_odometry_pos_y,location_odometry_pos_z,location_odometry_roll,location_odometry_pitch,location_odometry_yaw
95,47500,36.77874004691288,48.518620106931124,0,0,0,0.0
96,48000,38.34124004691288,4.074175662486672,0,0,0,0.0
97,48500,13.341240046912878,37.40750899582001,0,0,0,0.0
98,49000,44.59124004691288,42.00284507263756,0,0,0,0.0
99,49500,19.591240046912876,25.336178405970905,0,0,0,0.0
100,50000,28.966240046912876,36.44728951708201,0,0,0,0.0
101,50500,35.21624004691288,23.484326554119036,0,0,0,0.0
102,51000,10.216240046912878,12.373215443007933,0,0,0,0.0
103,51500,39.80608379691288,45.70654877634127,0,0,0,0.0
104,52000,46.05608379691288,17.928770998563483,0,0,0,0.0
105,52500,11.681083796912878,41.385561122020285,0,0,0,0.0
106,53000,13.243583796912878,13.607783344242494,0,0,0,0.0
107,53500,19.493583796912876,35.830005566464735,0,0,0,0.0
108,54000,16.368583796912876,22.86704260350175,0,0,0,0.0
109,54500,3.868583796912878,45.08926482572399,0,0,0,0.0
110,55000,10.118583796912878,17.311487047946198,0,0,0,0.0
111,55500,1.5248337969128778,38.916425319551145,0,0,0,0.0
112,56000,45.27483379691288,22.24975865288447,0,0,0,0.0
113,56500,29.649833796912876,16.694203097328913,0,0,0,0.0
114,57000,10.899833796912878,48.175684578810404,0,0,0,0.0
115,57500,39.41545879691288,31.509017912143744,0,0,0,0.0
116,58000,26.915458796912876,37.0645734676993,0,0,0,0.0
117,58500,20.665458796912876,42.414367706382414,0,0,0,0.0
118,59000,8.165458796912878,14.636589928604634,0,0,0,0.0
119,59500,36.29045879691288,40.56251585453057,0,0,0,0.0
120,60000,44.10295879691288,35.00696029897502,0,0,0,0.0
121,60500,40.97795879691288,27.59955289156761,0,0,0,0.0
122,61000,40.19670879691288,41.79708375576514,0,0,0,0.0
123,61500,2.696708796912878,47.352639311320694,0,0,0,0.0
124,62000,8.946708796912878,19.574861533542904,0,0,0,0.0
125,62500,43.32170879691288,6.61189857057995,0,0,0,0.0
126,63000,49.57170879691288,45.500787459468846,0,0,0,0.0
127,63500,24.571708796912876,28.83412079280218,0,0,0,0.0
128,64000,37.07170879691288,1.0563430150243949,0,0,0,0.0
129,64500,12.071708796912878,34.38967634835773,0,0,0,0.0
130,65000,1.1342087969128778,26.98226894095032,0,0,0,0.0
131,65500,41.75920879691288,38.093380052061434,0,0,0,0.0
132,66000,48.00920879691288,24.513133138481177,0,0,0,0.0
133,66500,45.86077129691288,39.327947953296,0,0,0,0.0
134,67000,30.235771296912876,33.77239239774045,0,0,0,0.0
135,67500,5.235771296912878,17.105725731073772,0,0,0,0.0
136,68000,23.985771296912876,43.031651656999706,0,0,0,0.0
137,68500,41.17327129691288,14.430828611732204,0,0,0,0.0
138,69000,3.673271296912878,3.3197175006211026,0,0,0,0.0
139,69500,22.423271296912876,19.98638416728776,0,0,0,0.0
140,70000,34.92327129691288,7.023421204324806,0,0,0,0.0
141,70500,27.892021296912876,45.9123100932137,0,0,0,0.0
142,71000,21.642021296912876,34.80119898210259,0,0,0,0.0
143,71500,6.017021296912878,49.6160137969174,0,0,0,0.0
144,72000,12.267021296912878,21.83823601913961,0,0,0,0.0
145,72500,29.454521296912876,39.739470587040856,0,0,0,0.0
146,73000,20.470146296912876,15.665396512966772,0,0,0,0.0
147,73500,17.345146296912876,37.88761873518901,0,0,0,0.0
148,74000,25.157646296912876,35.418482932719876,0,0,0,0.0
149,74500,31.407646296912876,22.455519969756896,0,0,0,0.0
150,75000,28.282646296912876,0.23329774753468321,0,0,0,0.0
151,75500,2.501396296912878,3.9370014512383866,0,0,0,0.0
152,76000,46.25139629691288,37.27033478457172,0,0,0,0.0
153,76500,24.376396296912876,36.51587662270616,0,0,0,0.0
154,77000,44.68889629691288,29.108469215298747,0,0,0,0.0
155,77500,22.813896296912876,32.81217291900245,0,0,0,0.0
156,78000,5.284599421912878,39.60229637579257,0,0,0,0.0
157,78500,41.22209942191288,32.194888968385165,0,0,0,0.0
158,79000,34.19084942191288,38.985012425175285,0,0,0,0.0
159,79500,23.643974421912876,49.89036221941397,0,0,0,0.0
160,80000,27.550224421912876,34.45826345398187,0,0,0,0.0
161,80500,46.30022442191288,10.384189379907797,0,0,0,0.0
162,81000,26.964286921912876,15.322460984846062,0,0,0,0.0
163,81500,45.71428692191288,31.98912765151274,0,0,0,0.0
164,82000,11.339286921912878,36.721637939578585,0,0,0,0.0
165,82500,0.4017869219128778,23.758674976615605,0,0,0,0.0
166,83000,47.27678692191288,27.462378680319322,0,0,0,0.0
167,83500,2.745536921912878,8.326576211183518,0,0,0,0.0
168,84000,21.495536921912876,24.993242877850175,0,0,0,0.0
169,84500,5.870536921912878,19.437687322294618,0,0,0,0.0
170,85000,37.12053692191288,23.141391025998324,0,0,0,0.0
171,85500,13.683036921912878,28.696946581553895,0,0,0,0.0
172,86000,32.43303692191288,43.5117613963687,0,0,0,0.0
173,86500,7.433036921912878,26.845094729702033,0,0,0,0.0
174,87000,29.308036921912876,32.40065028525759,0,0,0,0.0
175,87500,39.07366192191288,24.37595892723289,0,0,0,0.0
176,88000,43.76116192191288,48.45003300130698,0,0,0,0.0
177,88500,21.886161921912876,47.71843720798279,0,0,0,0.0
178,89000,39.85491192191288,36.60732609687168,0,0,0,0.0
179,89500,42.97991192191288,1.4221409116864892,0,0,0,0.0
180,90000,5.479911921912878,10.681400170945746,0,0,0,0.0
181,90500,49.22991192191288,44.014733504279086,0,0,0,0.0
182,91000,11.729911921912878,49.57028905983464,0,0,0,0.0
183,91500,39.75725567191288,11.915968072180315,0,0,0,0.0
184,92000,42.88225567191288,26.730782886995136,0,0,0,0.0
185,92500,11.632255671912878,7.594980417859327,0,0,0,0.0
186,93000,40.53850567191288,16.854239677118578,0,0,0,0.0
187,93500,1.4760056719128778,7.3892191009868995,0,0,0,0.0
188,94000,20.226005671912876,24.05588576765356,0,0,0,0.0
189,94500,23.351005671912876,44.42625613802394,0,0,0,0.0
190,95000,26.866630671912876,5.537367249135049,0,0,0,0.0
191,95500,8.116630671912878,25.29045366888814,0,0,0,0.0
192,96000,44.05413067191288,1.216379594814061,0,0,0,0.0
193,96500,40.92913067191288,43.80897218740665,0,0,0,0.0
194,97000,3.429130671912878,49.36452774296221,0,0,0,0.0
195,97500,20.811943171912876,40.51679111744781,0,0,0,0.0
196,98000,42.68694317191288,46.072346673003366,0,0,0,0.0
197,98500,32.92131817191288,15.208149142139154,0,0,0,0.0
198,99000,7.921318171912878,48.541482475472506,0,0,0,0.0
199,99500,9.483818171912878,43.8775592930308,0,0,0,0.0
200,100000,33.70256817191288,21.655337070808564,0,0,0,0.0
201,100500,19.640068171912876,28.44546052759871,0,0,0,0.0
202,101000,45.98284160941288,24.1244728732777,0,0,0,0.0
203,101500,49.10784160941288,38.93928768809253,0,0,0,0.0
204,102000,11.607841609412878,44.494843243648084,0,0,0,0.0
205,102500,41.29534160941288,48.19854694735179,0,0,0,0.0
206,103000,15.514091609412878,47.992785630479354,0,0,0,0.0
207,103500,38.95159160941288,44.28908192677565,0,0,0,0.0
208,104000,32.70159160941288,38.7335263712201,0,0,0,0.0
209,104500,42.07659160941288,8.486612790973181,0,0,0,0.0
210,105000,48.32659160941288,47.375501679862076,0,0,0,0.0
211,105500,28.404716609412876,35.647106618133684,0,0,0,0.0
212,106000,3.600029109412878,10.132703325952606,0,0,0,0.0
213,106500,9.850029109412878,49.0215922148415,0,0,0,0.0
214,107000,14.146904109412878,25.427627880136427,0,0,0,0.0
215,107500,32.89690410941288,36.53873899124754,0,0,0,0.0
216,108000,43.83440410941288,16.168368620877153,0,0,0,0.0
217,108500,41.49065410941288,13.081948867790732,0,0,0,0.0
218,109000,14.830497859412878,11.230097015938888,0,0,0,0.0
219,109500,42.95549785941288,42.71157849742037,0,0,0,0.0
220,110000,5.455497859412878,48.267134052975926,0,0,0,0.0
221,110500,36.70549785941288,37.15602294186482,0,0,0,0.0
222,111000,0.7679978594128778,14.728039402770158,0,0,0,0.0
223,111500,28.892997859412876,40.65396532869609,0,0,0,0.0
224,112000,34.36174785941288,49.913224587955355,0,0,0,0.0
225,112500,1.5492478594128778,19.66631100770843,0,0,0,0.0
226,113000,36.31487285941288,19.049027057091145,0,0,0,0.0
227,113500,40.22112285941288,20.900878908942996,0,0,0,0.0
228,114000,24.596122859412876,12.670426234045875,0,0,0,0.0
229,114500,38.65862285941288,1.5593151229347744,0,0,0,0.0
230,115000,13.658622859412878,34.89264845626811,0,0,0,0.0
231,115500,48.03362285941288,8.349438579724898,0,0,0,0.0
232,116000,13.072685359412878,15.756845987132294,0,0,0,0.0
233,116500,41.19768535941288,41.06548796244095,0,0,0,0.0
234,117000,28.697685359412876,13.28771018466316,0,0,0,0.0
235,117500,27.916435359412876,22.546969443922418,0,0,0,0.0
236,118000,46.66643535941288,44.76919166614465,0,0,0,0.0
237,118500,31.041435359412876,42.9173398142928,0,0,0,0.0
238,119000,6.041435359412878,26.250673147626134,0,0,0,0.0
239,119500,32.60393535941288,47.672712470900024,0,0,0,0.0
240,120000,29.478935359412876,19.894934693122238,0,0,0,0.0
241,120500,10.728935359412878,45.820860619048176,0,0,0,0.0
242,121000,39.24456035941288,29.15419395238151,0,0,0,0.0
243,121500,5.650810359412878,13.104811236332115,0,0,0,0.0
244,122000,19.713310359412876,44.586292717813606,0,0,0,0.0
245,122500,35.33831035941288,48.28999642151731,0,0,0,0.0
246,123000,39.68401348441288,3.8455519770728634,0,0,0,0.0
247,123500,40.46526348441288,25.244728931805376,0,0,0,0.0
248,124000,18.590263484412876,23.392877079953514,0,0,0,0.0
249,124500,7.652763484412878,38.207691894768345,0,0,0,0.0
250,125000,33.04338848441288,44.997815351558465,0,0,0,0.0
251,125500,17.418388484412876,33.88670424044735,0,0,0,0.0
252,126000,40.07463848441288,12.693288602587257,0,0,0,0.0
253,126500,46.32463848441288,34.915510824809495,0,0,0,0.0
254,127000,4.137138484412878,12.076004651969981,0,0,0,0.0
255,127500,20.738700984412876,49.11304168900702,0,0,0,0.0
256,128000,11.363700984412878,29.977239219871223,0,0,0,0.0
257,128500,25.426200984412876,18.866128108760098,0,0,0,0.0
258,129000,31.676200984412876,11.458720701352698,0,0,0,0.0
259,129500,9.801200984412878,15.162424405056393,0,0,0,0.0
260,130000,37.14495098441288,6.794797518910997,0,0,0,0.0
