count,time,location_odometry_pos_x,location_odometry_pos_y,location_odometry_pos_z,location_odometry_roll,location_odometry_pitch,location_odometry_yaw
0,0,7.699561014625717,33.68396572660258,0,0,0,0.0
1,500,32.699561014625715,17.01729905993589,0,0,0,0.0
2,1000,20.199561014625715,0.3506323932692303,0,0,0,0.0
3,1500,45.199561014625715,44.795076837713694,0,0,0,0.0
4,2000,26.449561014625715,11.46174350438034,0,0,0,0.0
5,2500,13.949561014625717,39.23952128215814,0,0,0,0.0
6,3000,38.949561014625715,22.572854615491448,0,0,0,0.0
7,3500,10.824561014625717,5.906187948824785,0,0,0,0.0
8,4000,4.574561014625717,46.64692868956554,0,0,0,0.0
9,4500,17.074561014625715,13.313595356232188,0,0,0,0.0
10,5000,42.074561014625715,41.091373134009984,0,0,0,0.0
11,5500,9.262061014625717,24.4247064673433,0,0,0,0.0
12,6000,21.762061014625715,37.38766943030629,0,0,0,0.0
13,6500,46.762061014625715,20.721002763639596,0,0,0,0.0
14,7000,3.0120610146257167,4.054336096972933,0,0,0,0.0
15,7500,28.012061014625715,48.498780541417396,0,0,0,0.0
16,8000,15.512061014625717,31.832113874750732,0,0,0,0.0
17,8500,40.512061014625715,15.165447208084041,0,0,0,0.0
18,9000,12.387061014625717,42.94322498586184,0,0,0,0.0
19,9500,37.387061014625715,26.276558319195175,0,0,0,0.0
20,10000,31.137061014625715,0.9679163438865142,0,0,0,0.0
21,10500,18.637061014625715,45.41236078833098,0,0,0,0.0
22,11000,6.918311014625717,12.079027454997624,0,0,0,0.0
23,11500,31.918311014625715,39.85680523277542,0,0,0,0.0
24,12000,19.418311014625715,23.190138566108732,0,0,0,0.0
25,12500,44.418311014625715,6.523471899442068,0,0,0,0.0
26,13000,25.668311014625715,19.486434862405027,0,0,0,0.0
27,13500,47.543311014625715,25.04199041796061,0,0,0,0.0
28,14000,3.7933110146257167,8.37532375129392,0,0,0,0.0
29,14500,28.793311014625715,38.004953380923574,0,0,0,0.0
30,15000,41.293311014625715,4.671620047590217,0,0,0,0.0
31,15500,8.480811014625717,49.11606449203468,0,0,0,0.0
32,16000,33.480811014625715,32.44939782536802,0,0,0,0.0
33,16500,14.730811014625717,34.91853362783715,0,0,0,0.0
34,17000,24.105811014625715,29.3629780722816,0,0,0,0.0
35,17500,49.105811014625715,12.696311405614905,0,0,0,0.0
36,18000,5.355811014625717,40.47408918339271,0,0,0,0.0
37,18500,30.355811014625715,23.807422516726014,0,0,0,0.0
38,19000,17.855811014625715,7.140755850059352,0,0,0,0.0
