count,start_x,start_y,goal_x,goal_y,success,time,path_length,mean_abs_curvature,curvature_energy,mean_clearance,low_clearance_ratio
1,3.248308823966685,7.025201515254307,24.010693023591546,17.17823171774547,0,2.067715000521275,,,,,
2,3.4943232120088297,12.796731420058775,14.662055949489273,4.759364725364207,0,1.1383309993107105,,,,,
3,22.07560875828016,3.4050386735775846,12.11405057926251,15.25488695963053,0,1.1997710007563,,,,,
4,13.257154950198743,17.31454176611073,22.17020934761101,28.176595011364377,0,1.325506000284804,,,,,
5,9.008883314944901,19.12989716238746,20.96263939401973,8.668913302939735,0,1.3581889998022234,,,,,
6,0.8066075131774153,28.682054624916056,9.420868591289263,9.294092975741197,1,198.40571799977624,117.96287746865585,0.31050359799496463,1.0654266358373579,5.585694123466902,0.0
7,26.634523607501734,17.26645564202502,14.437448521185093,22.796843287060955,0,2.2346419991663424,,,,,
8,1.6438023207601575,20.84733153422609,11.621284676870408,2.7341712023667255,0,1.6177590005099773,,,,,
9,19.92641576276769,27.447396936943953,6.774597968137814,18.587277435765706,0,1.543817999845487,,,,,
10,9.413959674638795,21.87017341330728,21.71549035493874,6.493222072098074,0,1.7242750000150409,,,,,
11,24.840822745882026,19.3975762389814,20.57337038206087,24.172684959710082,0,1.590524001585436,,,,,
12,13.197530017311601,22.368452620358553,26.25065689039911,3.0712970103329247,0,1.700515000266023,,,,,
13,25.417642176884733,11.64429754914641,14.68041026291537,4.365288814916032,1,161.35148700050195,79.26710587828771,0.28865055361397157,1.044591684010738,4.906359087919623,0.0
14,21.026768066196357,8.647095246928814,26.037671984944105,8.158945271974966,0,2.266862000396941,,,,,
15,17.063119926260768,11.812721815393756,18.54567389126652,5.844201720743088,0,1.9705240010807756,,,,,
16,5.994045007546558,22.0202178534848,22.587578605217903,16.73183076600224,1,162.41517999878852,73.2110802787929,0.4133380374353987,1.3507578056717162,5.707338009956139,0.0
17,28.742215540030685,18.39919741400232,18.370850586911068,28.596752743392333,0,2.5041499993676553,,,,,
18,23.597498135975425,23.286058315603988,2.332794052942081,10.919873114006252,0,2.3542770013591507,,,,,
19,3.226421617886702,5.752721712487501,6.968283119118876,25.306496676706498,0,2.3546419997728663,,,,,
20,4.440908744377039,8.787598110056267,15.062309022567826,25.0365680624583,0,2.4315880000358447,,,,,
21,28.767564132293774,20.882012939122678,6.963067428712912,16.085191502146184,0,1.7722440006764373,,,,,
22,21.245313681038823,1.5884821306947523,20.48880522611054,10.89034255433917,1,148.19831000022532,70.90346347416204,0.31147011185550655,1.0136704994475767,6.1243718088808645,0.0
23,14.711253278836097,15.82830918987901,23.222421996174887,11.636579115469324,0,2.5520409999444382,,,,,
24,1.3320413333062944,15.578563911216635,6.717771055951295,21.855498641676565,1,17.93564800027525,11.674365969692795,0.2016835660757389,0.8416884439209763,2.661582113238655,0.0
25,12.040620020428424,11.248756868219116,27.149314740004574,11.61616586646864,0,2.876073000152246,,,,,
26,10.88458100948762,10.294654701566804,14.711792001779882,2.8058872699293094,0,2.605882998977904,,,,,
27,16.626118209995937,27.152335848200718,17.09539234335928,21.933485214942408,0,2.532450000217068,,,,,
28,28.242698308993656,24.82063083598955,22.34917721896244,23.96947793668902,0,2.537069000027259,,,,,
29,24.55800959340416,7.5233603940796145,14.746534310695548,10.138751631142537,0,2.4931660009315237,,,,,
30,17.66098383562639,3.132419317943369,13.599206652486282,11.524570858614627,0,2.660078998815152,,,,,
31,21.265430319177774,2.6542094335822015,5.665346874954368,15.133094451504014,0,2.6289469988114433,,,,,
32,12.501823961580655,19.623786846478588,10.420522458506893,5.861239349366416,1,169.97913499835704,97.07977292031813,0.29894908757205635,0.9619632510802153,6.04359128933576,0.0
33,27.798938637389444,7.233523271824476,5.03014177735523,8.291822738069252,0,3.2969610001600813,,,,,
34,10.619774232127815,6.681393125623109,16.323485624289514,27.608209843051654,1,159.64320900093298,99.63824370003856,0.3504520108149741,1.139861130586138,4.894181674184275,0.0
35,4.419551510897056,12.268654847170684,20.148578580655464,26.073021347301083,0,3.0424630003835773,,,,,
36,29.770587639390843,4.285981067230491,16.351955236293122,25.96969950817492,1,67.16217299981508,34.84627452564731,0.44174594153207597,1.3643632371449288,4.3391260448269255,0.011428571428571429
37,2.3019218906715073,17.35848122905722,5.809053033292258,22.636713717664453,0,2.4616589998913696,,,,,
38,27.966796157720076,15.888379439219664,1.0235194595010464,1.9520843577231717,0,3.2315930002368987,,,,,
39,12.824105209129142,24.97317060130204,7.632677163269371,19.73523575385606,0,3.2653170001140097,,,,,
40,12.522542477598648,7.858510198812064,21.18525881011983,9.125658189861054,0,3.1091329983610194,,,,,
41,15.742765210871179,4.76620738122579,13.636348207232965,25.721704249137584,0,3.425114000492613,,,,,
42,17.15329576634066,28.427907333384688,0.7966946733878527,10.069655337770056,1,167.1339659988007,104.22817151709069,0.3502365464032853,1.1584579926704666,5.062213782181601,0.0
43,23.075771455458874,20.235414352655166,17.039008025960605,19.576640950861595,1,98.31418899921118,52.96869806675305,0.41141585972659783,1.4838736800949934,5.585088287275709,0.0
44,26.19120123364022,20.158990794314615,16.64007780418921,16.599258237382585,1,248.86296299882815,142.55836863698477,0.31988352461252567,1.1958270696299682,4.828172552092569,0.0
45,20.09692059861461,9.58591430414242,20.185650288160197,18.143883486477137,1,144.03116300127294,105.01177779377777,0.3196286463134076,1.0867551508805666,5.783958693514617,0.0
46,23.564947888953803,14.181376824566563,1.5469757984725252,15.848201812864177,0,3.438194000409567,,,,,
47,25.647423277644815,18.879175142164495,19.43239486925618,11.556730994344804,0,2.4976450004032813,,,,,
48,11.108558678480177,21.198410932258007,3.019941151536192,25.53573158063788,1,26.765902000988717,16.594426681309187,0.36789801012286405,1.1444736157099997,3.4989711339012795,0.0
49,26.187110677515335,28.35819707971574,4.699780257658446,3.4551786560385875,1,111.76761500064458,75.07885781796544,0.2927789326928596,0.9322993800955219,2.9278171456340005,0.0
50,26.701566276660692,11.855914374375365,8.607334268697013,11.299955354579716,0,3.339818000313244,,,,,
51,19.897513798528905,4.810952273593033,14.897426022253299,19.46809110057909,1,29.166115999032627,21.32311239948002,0.3987367976867082,1.2207350845116833,8.96940767779016,0.0
52,21.675085833909574,0.4236902715957064,24.289854235201325,12.827678672899905,0,4.438959998879,,,,,
53,13.407181254491285,16.596094562540376,8.890927022292512,26.13201879597473,0,4.0376810011366615,,,,,
54,26.930326963752098,26.01192024035312,4.670841643562244,18.43377138597312,0,4.041927000798751,,,,,
55,26.6589309746541,5.9511010322208735,12.796232292058576,21.02931477372325,0,4.338249000284122,,,,,
56,22.177892220425093,13.327411552033567,19.291569677123032,19.72880665019419,1,13.499036000212072,8.174584341301436,0.3394243928718244,0.9046038303496854,10.005846821892895,0.0
57,11.008501532234726,19.233569230134595,17.516091262414697,20.56571321019504,1,11.07185799992294,6.8033024650714715,0.31216784509551376,0.8279365768010966,10.150747385125769,0.0
58,15.607695418726923,9.953958574260035,13.366655547597551,27.18273093532072,0,4.270654000720242,,,,,
59,6.204903863554086,4.4231534813373345,1.115966505427009,25.115534379007066,0,4.069974000231014,,,,,
60,29.44695219608966,7.015103041132532,8.483658929538706,5.895149372654777,0,4.112157001145533,,,,,
61,18.176715515816092,14.32494062035665,24.570690585600207,6.228303244326881,0,4.55151499954809,,,,,
62,26.23486360924656,13.702946727880242,24.201956293949717,23.643643870026274,0,4.209656999591971,,,,,
63,27.18690528823995,14.727856850528951,18.449773707320812,16.556990475491805,0,4.480120000152965,,,,,
64,6.284613423887987,14.807477005890226,27.647310824368798,26.783993868905323,0,4.464436999114696,,,,,
65,1.3872851556702748,19.565258894314898,10.243977233319214,4.059660185450759,1,189.31915699977253,124.2763855348469,0.31242306314857876,1.0963434368237732,5.732800116657604,0.0
66,4.808933788012621,23.434346526981077,28.5915876829005,15.357798931306567,1,110.69513999973424,67.16546384728727,0.4125862840379415,1.436094620201099,5.861767247566374,0.0
67,11.890424826352708,15.05340842607292,24.823582091475792,22.01678036072572,0,3.70175699936226,,,,,
68,2.623664324063058,6.3113814055883655,25.938031931438807,14.55929679146137,0,4.717366000477341,,,,,
69,16.59405347347736,6.805210723852139,6.191529058776344,29.272340765908766,1,164.6187899987126,120.13811391805334,0.31971599519153565,1.13509743820628,5.8011062888955625,0.0
70,1.0682208861011624,20.375389331158566,26.313732174360975,6.866378659830133,1,95.86855599991395,62.04436697604656,0.41365774174317776,1.3706453028185999,6.030925289899418,0.0
71,2.171668676076208,11.800685768371222,10.33644363374756,13.633500591340644,0,3.752702999918256,,,,,
72,13.163960034152087,27.757868210386437,4.22537230532642,27.816670940205587,1,143.3304109996243,88.90537344228022,0.3982680266635777,1.3262792864962736,5.409298698706604,0.0
73,2.090590112995546,27.646561508180998,10.424700448641325,21.43888143152748,0,4.104419000213966,,,,,
74,0.8531256138912547,13.21269761985304,20.42725970112386,18.53538174865781,1,66.59529999888036,40.01197734656075,0.2848758958879644,0.9126415349594998,5.2876822149955505,0.0
75,24.158499095626073,4.573695872245917,12.403376325997293,18.10513918922622,0,3.537337001034757,,,,,
76,1.5968956577903435,24.630822420701886,12.839649923740513,7.297676880366469,0,5.358242999136564,,,,,
77,7.21766330518297,19.199636493738055,2.1513057790951358,7.249919091215769,0,5.084547001388273,,,,,
78,9.580905324980847,7.662612620177807,21.96040456517686,17.480320824139962,1,149.24175399937667,86.02700520509279,0.329427142550255,1.1096833958642625,4.723989097350143,0.0
79,26.990005838197924,20.671297788051106,9.306397653890926,9.595398894346754,0,4.195076000542031,,,,,
