count,time,proximity_num,proximity_id,proximity_duration,proximity_velocity,proximity_theta,proximity_phi,proximity_distance
0,0,9,0,0,0,-0.8028514559173904,0.0,1.4360346639325687,1,0,0,1.396263401595464,0.0,2.564434678152924,2,0,0,-1.5707963267948966,0.0,2.9139648468616315,3,0,0,3.141592653589793,0.0,3.1051567154510984,4,0,0,0.48869219055841234,0.0,5.317677045919233,5,0,0,1.9896753472735358,0.0,5.367200490098454,6,0,0,-3.1066860685499065,0.0,6.722307253568271,7,0,0,1.5707963267948963,0.0,7.6283131531383646,8,0,0,-1.361356816555577,0.0,21.107931289073875
1,500,10,0,0,0,0.0,0.0,2.003768598453277,1,0,0,-1.5707963267948966,0.0,2.171541786971085,2,0,0,1.5707963267948966,0.0,2.7383541559639184,3,0,0,3.141592653589793,0.0,3.0713089488306977,4,0,0,-1.535889741755009,0.0,4.354685543744669,5,0,0,0.7679448708775044,0.0,4.405035632029289,6,0,0,2.268928027592629,0.0,6.996173947160787,7,0,0,-0.27925268031909267,0.0,9.546276567952848,8,0,0,0.24434609527920623,0.0,12.172854864053717,9,0,0,-0.8028514559173918,0.0,12.409786421894763
2,1000,10,0,0,0,1.5707963267948966,0.0,0.686659038253886,1,0,0,3.141592653589793,0.0,0.951678576481136,2,0,0,-1.9198621771937623,0.0,2.642165564748465,3,0,0,-0.2792526803190922,0.0,2.669199135459134,4,0,0,-1.0122909661567108,0.0,3.1436427579605066,5,0,0,-0.3839724354387524,0.0,5.150564731173778,6,0,0,-1.605702911834783,0.0,7.3421222279232135,7,0,0,-2.199114857512855,0.0,14.364385043707182,8,0,0,-1.4311699866353502,0.0,18.338739840363147,9,0,0,-1.5707963267948966,0.0,22.474553239436908
3,1500,20,0,0,0,1.5707963267948966,0.0,0.29139541101296373,1,0,0,2.6878070480712686,0.0,1.8553844001731365,2,0,0,-1.9198621771937618,0.0,2.294588150815475,3,0,0,-1.2566370614359181,0.0,2.699618115948277,4,0,0,0.0,0.0,4.565380847880682,5,0,0,-2.478367537831948,0.0,5.235987728915363,6,0,0,2.199114857512855,0.0,5.656363185250352,7,0,0,3.141592653589793,0.0,7.2239246473418035,8,0,0,2.3387411976724013,0.0,7.5106548367511605,9,0,0,-0.45378560551852554,0.0,9.656757163182293,10,0,0,-1.466076571675237,0.0,10.226795251659402,11,0,0,-0.3839724354387524,0.0,12.542613025080481,12,0,0,-3.07177948351002,0.0,12.549750094751502,13,0,0,-2.8623399732707004,0.0,13.662817585216503,14,0,0,-2.3387411976724017,0.0,14.106879741671943,15,0,0,-1.5707963267948966,0.0,18.23415087055509,16,0,0,-2.234021442552742,0.0,18.443240399172648,17,0,0,-3.001966313430247,0.0,20.48874465879593,18,0,0,-2.2689280275926285,0.0,31.51233269163526,19,0,0,-2.9670597283903604,0.0,33.08224223102179
4,2000,13,0,0,0,-1.5707963267948966,0.0,1.4173738261003155,1,0,0,1.5707963267948966,0.0,3.0426489210671015,2,0,0,3.141592653589793,0.0,4.692979338711744,3,0,0,1.3264502315156905,0.0,8.568387398559809,4,0,0,0.9773843811168246,0.0,9.033436589113702,5,0,0,0.5934119456780723,0.0,10.710780114977924,6,0,0,1.1519173063162575,0.0,13.598929343828173,7,0,0,1.2566370614359172,0.0,17.46212910521258,8,0,0,0.0,0.0,22.631033360472827,9,0,0,0.3839724354387525,0.0,25.510766972929886,10,0,0,0.20943951023931956,0.0,26.12459743976548,11,0,0,0.34906585039886595,0.0,29.161562041819522,12,0,0,0.17453292519943295,0.0,33.44611358398226
5,2500,6,0,0,0,-1.5707963267948966,0.0,0.10530266755553463,1,0,0,0.0,0.0,0.9843468194223846,2,0,0,1.9896753472735367,0.0,1.5856668416686734,3,0,0,1.5358897417550097,0.0,4.7048829199976465,4,0,0,1.5707963267948966,0.0,7.119927832444466,5,0,0,-3.141592653589793,0.0,10.334115852490662
6,3000,24,0,0,0,-1.3613568165555774,0.0,1.097622074169034,1,0,0,0.0,0.0,2.709142297259927,2,0,0,-2.9670597283903604,0.0,2.8450742545870527,3,0,0,1.5707963267948966,0.0,2.97076022517264,4,0,0,2.4085543677521755,0.0,2.9723557062579697,5,0,0,-1.815142422074103,0.0,6.9962939475095425,6,0,0,-0.38397243543875226,0.0,7.755868916187602,7,0,0,0.5235987755982987,0.0,8.020081539163103,8,0,0,0.06981317007977361,0.0,8.323690951423671,9,0,0,-1.9547687622336491,0.0,8.979914962410703,10,0,0,-2.3736477827122884,0.0,9.34371324533294,11,0,0,3.001966313430247,0.0,10.077130317933221,12,0,0,1.9198621771937625,0.0,10.084323999930398,13,0,0,0.34906585039886606,0.0,10.760646109764648,14,0,0,-0.1396263401595466,0.0,11.225940713504173,15,0,0,0.7330382858376184,0.0,11.8590598121664,16,0,0,-2.234021442552742,0.0,14.06326007670113,17,0,0,1.9547687622336491,0.0,15.016437478267113,18,0,0,0.1396263401595462,0.0,15.021861086195154,19,0,0,-0.8028514559173918,0.0,17.807333491114488,20,0,0,0.6632251157578455,0.0,18.084168779064907,21,0,0,-2.2689280275926285,0.0,18.735188598985836,22,0,0,-2.652900463031381,0.0,21.28870066395798,23,0,0,-0.8726646259971648,0.0,22.657313014967674
7,3500,14,0,0,0,0.0,0.0,0.2167671194258176,1,0,0,2.722713633111154,0.0,0.6476086711229585,2,0,0,-1.5707963267948966,0.0,1.5294991516776768,3,0,0,2.1293016874330815,0.0,5.228385845876511,4,0,0,-2.9670597283903604,0.0,5.473574681919153,5,0,0,1.9198621771937623,0.0,11.470819121815007,6,0,0,1.7453292519943295,0.0,14.060798985254138,7,0,0,1.8849555921538759,0.0,17.070493731573464,8,0,0,1.6406094968746698,0.0,20.165302010515404,9,0,0,1.5009831567151235,0.0,20.723273364138812,10,0,0,1.6057029118347832,0.0,23.820172739169468,11,0,0,1.8500490071139892,0.0,24.503338629202794,12,0,0,1.53588974175501,0.0,26.882735317288365,13,0,0,1.5707963267948966,0.0,31.25316318825307
8,4000,17,0,0,0,-1.0821041362364827,0.0,0.27524092564341585,1,0,0,3.141592653589793,0.0,1.27229304967304,2,0,0,0.20943951023931956,0.0,10.17179252176547,3,0,0,1.3962634015954636,0.0,11.927798419941515,4,0,0,0.7330382858376183,0.0,13.936983163461484,5,0,0,0.4188790204786391,0.0,14.006188074967522,6,0,0,1.5707963267948966,0.0,15.204060034910334,7,0,0,1.0821041362364843,0.0,17.090904766096223,8,0,0,0.0,0.0,17.195527882251646,9,0,0,0.10471975511965981,0.0,18.367882633255206,10,0,0,0.6283185307179586,0.0,18.739773085522124,11,0,0,0.9075712110370514,0.0,20.24419092283511,12,0,0,1.0471975511965976,0.0,20.550853684605237,13,0,0,0.31415926535897926,0.0,21.807062242254172,14,0,0,0.06981317007977314,0.0,28.949100022621195,15,0,0,0.2792526803190927,0.0,30.83317380447504,16,0,0,0.3839724354387525,0.0,33.787283897680034
9,4500,18,0,0,0,0.0,0.0,3.0425418610744686,1,0,0,1.5707963267948966,0.0,3.067179713796687,2,0,0,-2.6878070480712677,0.0,3.5664265084289855,3,0,0,2.4783675378319483,0.0,4.199495533193433,4,0,0,2.024581932313423,0.0,6.718044633302834,5,0,0,-3.0717794835100203,0.0,7.178644481151143,6,0,0,-1.3962634015954634,0.0,8.228934796295961,7,0,0,-2.3387411976724017,0.0,8.300148647753831,8,0,0,2.3387411976724017,0.0,9.378657277854423,9,0,0,1.9198621771937627,0.0,9.566209648503161,10,0,0,2.8623399732707004,0.0,11.34048287862337,11,0,0,-1.9896753472735356,0.0,11.667501923676111,12,0,0,3.141592653589793,0.0,13.265780808942466,13,0,0,-2.2689280275926285,0.0,13.609154107982043,14,0,0,-1.5707963267948966,0.0,15.23361388441062,15,0,0,-1.7453292519943295,0.0,16.488965253553715,16,0,0,2.9670597283903604,0.0,18.48387760375797,17,0,0,-1.7104226669544427,0.0,19.247527498924892
