count, time, location_odometry_pos_x, location_odometry_pos_y, location_odometry_pos_z, location_odometry_roll, location_odometry_pitch, location_odometry_yaw, 
121,60500,34.137001,6.615000,0.000000,0.000000,0.000000,-0.882000, 
122,61000,34.370998,6.325000,0.000000,0.000000,0.000000,-0.906000, 
123,61500,34.596001,6.028000,0.000000,0.000000,0.000000,-0.929000, 
124,62000,34.817001,5.718000,0.000000,0.000000,0.000000,-0.967000, 
125,62500,35.028999,5.394000,0.000000,0.000000,0.000000,-1.027000, 
126,63000,35.215000,5.074000,0.000000,0.000000,0.000000,-1.059000, 
127,63500,35.401001,4.734000,0.000000,0.000000,0.000000,-1.079000, 
128,64000,35.577999,4.399000,0.000000,0.000000,0.000000,-1.081000, 
129,64500,35.745998,4.064000,0.000000,0.000000,0.000000,-1.136000, 
130,65000,35.883999,3.723000,0.000000,0.000000,0.000000,-1.239000, 
131,65500,35.995998,3.368000,0.000000,0.000000,0.000000,-1.308000, 
132,66000,36.088001,2.998000,0.000000,0.000000,0.000000,-1.345000, 
133,66500,36.159000,2.629000,0.000000,0.000000,0.000000,-1.405000, 
134,67000,36.216000,2.256000,0.000000,0.000000,0.000000,-1.436000, 
135,67500,36.261002,1.880000,0.000000,0.000000,0.000000,-1.474000, 
136,68000,36.292000,1.500000,0.000000,0.000000,0.000000,-1.503000, 
137,68500,36.317001,1.121000,0.000000,0.000000,0.000000,-1.511000, 
138,69000,36.334999,0.745000,0.000000,0.000000,0.000000,-1.529000, 
139,69500,36.352001,0.365000,0.000000,0.000000,0.000000,-1.519000, 
140,70000,36.375000,-0.013000,0.000000,0.000000,0.000000,-1.498000, 
141,70500,36.404999,-0.394000,0.000000,0.000000,0.000000,-1.486000, 
142,71000,36.437000,-0.776000,0.000000,0.000000,0.000000,-1.486000, 
143,71500,36.466999,-1.148000,0.000000,0.000000,0.000000,-1.506000, 
144,72000,36.487000,-1.539000,0.000000,0.000000,0.000000,-1.520000, 
145,72500,36.500999,-1.912000,0.000000,0.000000,0.000000,-1.546000, 
146,73000,36.508999,-2.280000,0.000000,0.000000,0.000000,-1.555000, 
147,73500,36.512001,-2.663000,0.000000,0.000000,0.000000,-1.576000, 
148,74000,36.504002,-3.029000,0.000000,0.000000,0.000000,-1.609000, 
149,74500,36.487000,-3.412000,0.000000,0.000000,0.000000,-1.616000, 
150,75000,36.467999,-3.778000,0.000000,0.000000,0.000000,-1.622000, 
151,75500,36.446999,-4.154000,0.000000,0.000000,0.000000,-1.630000, 
152,76000,36.424000,-4.529000,0.000000,0.000000,0.000000,-1.640000, 
153,76500,36.396999,-4.903000,0.000000,0.000000,0.000000,-1.645000, 
154,77000,36.380001,-5.278000,0.000000,0.000000,0.000000,-1.581000, 
155,77500,36.383999,-5.650000,0.000000,0.000000,0.000000,-1.541000, 
156,78000,36.400002,-6.027000,0.000000,0.000000,0.000000,-1.510000, 
157,78500,36.426998,-6.401000,0.000000,0.000000,0.000000,-1.492000, 
158,79000,36.459999,-6.776000,0.000000,0.000000,0.000000,-1.472000, 
159,79500,36.504002,-7.146000,0.000000,0.000000,0.000000,-1.433000, 
160,80000,36.561001,-7.516000,0.000000,0.000000,0.000000,-1.416000, 
161,80500,36.625000,-7.886000,0.000000,0.000000,0.000000,-1.387000, 
162,81000,36.688000,-8.256000,0.000000,0.000000,0.000000,-1.430000, 
163,81500,36.730000,-8.628000,0.000000,0.000000,0.000000,-1.483000, 
164,82000,36.758999,-9.002000,0.000000,0.000000,0.000000,-1.501000, 
165,82500,36.784000,-9.378000,0.000000,0.000000,0.000000,-1.507000, 
166,83000,36.806000,-9.755000,0.000000,0.000000,0.000000,-1.512000, 
167,83500,36.824001,-10.133000,0.000000,0.000000,0.000000,-1.535000, 
168,84000,36.834000,-10.511000,0.000000,0.000000,0.000000,-1.558000, 
169,84500,36.841000,-10.886000,0.000000,0.000000,0.000000,-1.548000, 
170,85000,36.848000,-11.267000,0.000000,0.000000,0.000000,-1.560000, 
171,85500,36.845001,-11.645000,0.000000,0.000000,0.000000,-1.581000, 
172,86000,36.841999,-12.021000,0.000000,0.000000,0.000000,-1.575000, 
173,86500,36.838001,-12.406000,0.000000,0.000000,0.000000,-1.601000, 
174,87000,36.820000,-12.775000,0.000000,0.000000,0.000000,-1.646000, 
175,87500,36.775002,-13.154000,0.000000,0.000000,0.000000,-1.711000, 
176,88000,36.713001,-13.525000,0.000000,0.000000,0.000000,-1.770000, 
177,88500,36.622002,-13.890000,0.000000,0.000000,0.000000,-1.860000, 
178,89000,36.508999,-14.249000,0.000000,0.000000,0.000000,-1.913000, 
179,89500,36.379002,-14.601000,0.000000,0.000000,0.000000,-1.934000, 
180,90000,36.242001,-14.951000,0.000000,0.000000,0.000000,-1.948000, 
181,90500,36.094002,-15.298000,0.000000,0.000000,0.000000,-1.988000, 
182,91000,35.949001,-15.648000,0.000000,0.000000,0.000000,-1.941000, 
183,91500,35.821999,-15.999000,0.000000,0.000000,0.000000,-1.910000, 
184,92000,35.696999,-16.379999,0.000000,0.000000,0.000000,-1.866000, 
185,92500,35.596001,-16.735001,0.000000,0.000000,0.000000,-1.830000, 
186,93000,35.500999,-17.100000,0.000000,0.000000,0.000000,-1.809000, 
187,93500,35.421001,-17.474001,0.000000,0.000000,0.000000,-1.756000, 
188,94000,35.359001,-17.841999,0.000000,0.000000,0.000000,-1.718000, 
189,94500,35.312000,-18.212999,0.000000,0.000000,0.000000,-1.676000, 
190,95000,35.276001,-18.583000,0.000000,0.000000,0.000000,-1.650000, 
191,95500,35.250000,-18.954000,0.000000,0.000000,0.000000,-1.641000, 
192,96000,35.220001,-19.326000,0.000000,0.000000,0.000000,-1.656000, 
193,96500,35.181000,-19.712000,0.000000,0.000000,0.000000,-1.681000, 
194,97000,35.144001,-20.079000,0.000000,0.000000,0.000000,-1.665000, 
195,97500,35.112999,-20.468000,0.000000,0.000000,0.000000,-1.625000, 
196,98000,35.092999,-20.840000,0.000000,0.000000,0.000000,-1.605000, 
197,98500,35.080002,-21.215000,0.000000,0.000000,0.000000,-1.597000, 
198,99000,35.070999,-21.593000,0.000000,0.000000,0.000000,-1.584000, 
199,99500,35.084000,-21.971001,0.000000,0.000000,0.000000,-1.493000, 
200,100000,35.116001,-22.351000,0.000000,0.000000,0.000000,-1.486000, 
201,100500,35.147999,-22.732000,0.000000,0.000000,0.000000,-1.468000, 
202,101000,35.193001,-23.106001,0.000000,0.000000,0.000000,-1.430000, 
203,101500,35.249001,-23.490000,0.000000,0.000000,0.000000,-1.421000, 
204,102000,35.312000,-23.865000,0.000000,0.000000,0.000000,-1.381000, 
205,102500,35.384998,-24.246000,0.000000,0.000000,0.000000,-1.348000, 
206,103000,35.487000,-24.608000,0.000000,0.000000,0.000000,-1.289000, 
207,103500,35.602001,-24.979000,0.000000,0.000000,0.000000,-1.261000, 
208,104000,35.721001,-25.354000,0.000000,0.000000,0.000000,-1.256000, 
209,104500,35.848000,-25.726000,0.000000,0.000000,0.000000,-1.238000, 
210,105000,35.969002,-26.100000,0.000000,0.000000,0.000000,-1.277000, 
211,105500,36.071999,-26.475000,0.000000,0.000000,0.000000,-1.329000, 
212,106000,36.155998,-26.853001,0.000000,0.000000,0.000000,-1.379000, 
213,106500,36.221001,-27.240999,0.000000,0.000000,0.000000,-1.408000, 
214,107000,36.280998,-27.641001,0.000000,0.000000,0.000000,-1.439000, 
215,107500,36.323002,-28.031000,0.000000,0.000000,0.000000,-1.496000, 
216,108000,36.345001,-28.420000,0.000000,0.000000,0.000000,-1.540000, 
217,108500,36.348000,-28.799999,0.000000,0.000000,0.000000,-1.569000, 
218,109000,36.346001,-29.171000,0.000000,0.000000,0.000000,-1.576000, 
219,109500,36.342999,-29.542000,0.000000,0.000000,0.000000,-1.598000, 
220,110000,36.330002,-29.863001,0.000000,0.000000,0.000000,-1.633000, 
221,110500,36.308998,-30.152000,0.000000,0.000000,0.000000,-1.646000, 
222,111000,36.282001,-30.438000,0.000000,0.000000,0.000000,-1.691000, 
223,111500,36.240002,-30.723000,0.000000,0.000000,0.000000,-1.761000, 
224,112000,36.171001,-31.016001,0.000000,0.000000,0.000000,-1.854000, 
225,112500,36.066002,-31.302000,0.000000,0.000000,0.000000,-2.008000, 
226,113000,35.907001,-31.583000,0.000000,0.000000,0.000000,-2.165000, 
227,113500,35.689999,-31.851000,0.000000,0.000000,0.000000,-2.333000, 
228,114000,35.417999,-32.094002,0.000000,0.000000,0.000000,-2.490000, 
229,114500,35.102001,-32.303001,0.000000,0.000000,0.000000,-2.589000, 
230,115000,34.782001,-32.490002,0.000000,0.000000,0.000000,-2.635000, 
231,115500,34.449001,-32.658001,0.000000,0.000000,0.000000,-2.722000, 
232,116000,34.098000,-32.804001,0.000000,0.000000,0.000000,-2.776000, 
233,116500,33.744999,-32.929001,0.000000,0.000000,0.000000,-2.826000, 
234,117000,33.384998,-33.037998,0.000000,0.000000,0.000000,-2.859000, 
235,117500,33.021999,-33.131001,0.000000,0.000000,0.000000,-2.922000, 
236,118000,32.655998,-33.208000,0.000000,0.000000,0.000000,-2.938000, 
237,118500,32.283001,-33.285000,0.000000,0.000000,0.000000,-2.947000, 
238,119000,31.913000,-33.358002,0.000000,0.000000,0.000000,-2.935000, 
239,119500,31.542999,-33.445999,0.000000,0.000000,0.000000,-2.886000, 
240,120000,31.179001,-33.537998,0.000000,0.000000,0.000000,-2.913000, 
241,120500,30.819000,-33.612000,0.000000,0.000000,0.000000,-2.964000, 
242,121000,30.440001,-33.675999,0.000000,0.000000,0.000000,-2.986000, 
243,121500,30.075001,-33.736000,0.000000,0.000000,0.000000,-2.972000, 
244,122000,29.705000,-33.799000,0.000000,0.000000,0.000000,-2.962000, 
245,122500,29.332001,-33.869999,0.000000,0.000000,0.000000,-2.956000, 
246,123000,28.962999,-33.938000,0.000000,0.000000,0.000000,-2.957000, 
247,123500,28.593000,-34.012001,0.000000,0.000000,0.000000,-2.939000, 
248,124000,28.224001,-34.090000,0.000000,0.000000,0.000000,-2.930000, 
249,124500,27.856001,-34.167000,0.000000,0.000000,0.000000,-2.937000, 
250,125000,27.485001,-34.243999,0.000000,0.000000,0.000000,-2.937000, 
251,125500,27.117001,-34.318001,0.000000,0.000000,0.000000,-2.951000, 
252,126000,26.747999,-34.388000,0.000000,0.000000,0.000000,-2.965000, 
253,126500,26.377001,-34.450001,0.000000,0.000000,0.000000,-2.984000, 
254,127000,26.004000,-34.507000,0.000000,0.000000,0.000000,-2.995000, 
255,127500,25.629000,-34.558998,0.000000,0.000000,0.000000,-3.022000, 
256,128000,25.254999,-34.596001,0.000000,0.000000,0.000000,-3.059000, 
257,128500,24.879999,-34.625999,0.000000,0.000000,0.000000,-3.065000, 
258,129000,24.506001,-34.652000,0.000000,0.000000,0.000000,-3.070000, 
259,129500,24.135000,-34.678001,0.000000,0.000000,0.000000,-3.073000, 
260,130000,23.759001,-34.708000,0.000000,0.000000,0.000000,-3.059000, 
261,130500,23.385000,-34.733002,0.000000,0.000000,0.000000,-3.097000, 
262,131000,23.007000,-34.743000,0.000000,0.000000,0.000000,-3.128000, 
263,131500,22.634001,-34.743000,0.000000,0.000000,0.000000,3.128000, 
264,132000,22.267000,-34.736000,0.000000,0.000000,0.000000,3.124000, 
265,132500,21.885000,-34.735001,0.000000,0.000000,0.000000,-3.138000, 
266,133000,21.510000,-34.743000,0.000000,0.000000,0.000000,-3.113000, 
267,133500,21.143999,-34.756001,0.000000,0.000000,0.000000,-3.100000, 
268,134000,20.771999,-34.766998,0.000000,0.000000,0.000000,-3.121000, 
269,134500,20.398001,-34.771000,0.000000,0.000000,0.000000,3.141000, 
270,135000,20.025000,-34.769001,0.000000,0.000000,0.000000,3.123000, 
271,135500,19.650000,-34.759998,0.000000,0.000000,0.000000,3.107000, 
272,136000,19.278000,-34.747002,0.000000,0.000000,0.000000,3.104000, 
273,136500,18.907000,-34.728001,0.000000,0.000000,0.000000,3.082000, 
274,137000,18.534000,-34.703999,0.000000,0.000000,0.000000,3.068000, 
275,137500,18.162001,-34.674999,0.000000,0.000000,0.000000,3.051000, 
276,138000,17.794001,-34.636002,0.000000,0.000000,0.000000,3.017000, 
277,138500,17.424999,-34.577999,0.000000,0.000000,0.000000,2.947000, 
278,139000,17.068001,-34.488998,0.000000,0.000000,0.000000,2.855000, 
279,139500,16.709999,-34.375999,0.000000,0.000000,0.000000,2.817000, 
280,140000,16.368999,-34.252998,0.000000,0.000000,0.000000,2.779000, 
281,140500,16.020000,-34.109001,0.000000,0.000000,0.000000,2.724000, 
282,141000,15.685000,-33.952999,0.000000,0.000000,0.000000,2.669000, 
283,141500,15.358000,-33.769001,0.000000,0.000000,0.000000,2.583000, 
284,142000,15.052000,-33.561001,0.000000,0.000000,0.000000,2.496000, 
285,142500,14.772000,-33.327999,0.000000,0.000000,0.000000,2.408000, 
286,143000,14.508000,-33.069000,0.000000,0.000000,0.000000,2.332000, 
287,143500,14.257000,-32.789001,0.000000,0.000000,0.000000,2.267000, 
288,144000,14.029000,-32.495998,0.000000,0.000000,0.000000,2.199000, 
289,144500,13.823000,-32.191002,0.000000,0.000000,0.000000,2.131000, 
290,145000,13.634000,-31.865999,0.000000,0.000000,0.000000,2.050000, 
291,145500,13.469000,-31.527000,0.000000,0.000000,0.000000,2.017000, 
292,146000,13.309000,-31.188999,0.000000,0.000000,0.000000,2.010000, 
293,146500,13.156000,-30.853001,0.000000,0.000000,0.000000,1.980000, 
294,147000,13.015000,-30.518000,0.000000,0.000000,0.000000,1.979000, 
295,147500,12.871000,-30.188999,0.000000,0.000000,0.000000,1.972000, 
296,148000,12.733000,-29.854000,0.000000,0.000000,0.000000,1.961000, 
297,148500,12.592000,-29.518999,0.000000,0.000000,0.000000,1.963000, 
298,149000,12.451000,-29.181999,0.000000,0.000000,0.000000,1.960000, 
299,149500,12.312000,-28.844000,0.000000,0.000000,0.000000,1.976000, 
300,150000,12.172000,-28.511999,0.000000,0.000000,0.000000,1.970000, 
301,150500,12.032000,-28.179001,0.000000,0.000000,0.000000,1.967000, 
302,151000,11.887000,-27.844999,0.000000,0.000000,0.000000,1.990000, 
303,151500,11.740000,-27.514999,0.000000,0.000000,0.000000,1.987000, 
304,152000,11.589000,-27.184999,0.000000,0.000000,0.000000,2.003000, 
305,152500,11.433000,-26.854000,0.000000,0.000000,0.000000,2.021000, 
306,153000,11.277000,-26.534000,0.000000,0.000000,0.000000,2.037000, 
307,153500,11.113000,-26.211000,0.000000,0.000000,0.000000,2.049000, 
308,154000,10.945000,-25.896000,0.000000,0.000000,0.000000,2.059000, 
309,154500,10.776000,-25.573999,0.000000,0.000000,0.000000,2.049000, 
310,155000,10.606000,-25.254000,0.000000,0.000000,0.000000,2.054000, 
311,155500,10.437000,-24.929001,0.000000,0.000000,0.000000,2.040000, 
312,156000,10.278000,-24.604000,0.000000,0.000000,0.000000,2.010000, 
313,156500,10.131000,-24.270000,0.000000,0.000000,0.000000,1.980000, 
314,157000,9.994000,-23.931000,0.000000,0.000000,0.000000,1.938000, 
315,157500,9.872000,-23.590000,0.000000,0.000000,0.000000,1.897000, 
316,158000,9.760000,-23.243999,0.000000,0.000000,0.000000,1.860000, 
317,158500,9.660000,-22.895000,0.000000,0.000000,0.000000,1.839000, 
318,159000,9.566000,-22.542999,0.000000,0.000000,0.000000,1.819000, 
319,159500,9.490000,-22.186001,0.000000,0.000000,0.000000,1.739000, 
320,160000,9.440000,-21.837000,0.000000,0.000000,0.000000,1.682000, 
321,160500,9.408000,-21.483999,0.000000,0.000000,0.000000,1.644000, 
322,161000,9.390000,-21.118000,0.000000,0.000000,0.000000,1.611000, 
323,161500,9.379000,-20.757000,0.000000,0.000000,0.000000,1.588000, 
324,162000,9.375000,-20.392000,0.000000,0.000000,0.000000,1.571000, 
325,162500,9.375000,-20.023001,0.000000,0.000000,0.000000,1.560000, 
326,163000,9.378000,-19.656000,0.000000,0.000000,0.000000,1.566000, 
327,163500,9.382000,-19.287001,0.000000,0.000000,0.000000,1.563000, 
328,164000,9.384000,-18.921000,0.000000,0.000000,0.000000,1.565000, 
329,164500,9.388000,-18.551001,0.000000,0.000000,0.000000,1.561000, 
330,165000,9.389000,-18.186001,0.000000,0.000000,0.000000,1.576000, 
331,165500,9.382000,-17.816999,0.000000,0.000000,0.000000,1.602000, 
332,166000,9.374000,-17.448000,0.000000,0.000000,0.000000,1.586000, 
333,166500,9.371000,-17.080000,0.000000,0.000000,0.000000,1.563000, 
334,167000,9.379000,-16.709000,0.000000,0.000000,0.000000,1.532000, 
335,167500,9.396000,-16.334999,0.000000,0.000000,0.000000,1.528000, 
336,168000,9.413000,-15.963000,0.000000,0.000000,0.000000,1.525000, 
337,168500,9.433000,-15.589000,0.000000,0.000000,0.000000,1.509000, 
338,169000,9.456000,-15.214000,0.000000,0.000000,0.000000,1.507000, 
339,169500,9.477000,-14.838000,0.000000,0.000000,0.000000,1.509000, 
340,170000,9.501000,-14.463000,0.000000,0.000000,0.000000,1.510000, 
341,170500,9.522000,-14.092000,0.000000,0.000000,0.000000,1.517000, 
342,171000,9.545000,-13.717000,0.000000,0.000000,0.000000,1.507000, 
343,171500,9.569000,-13.344000,0.000000,0.000000,0.000000,1.497000, 
344,172000,9.596000,-12.969000,0.000000,0.000000,0.000000,1.499000, 
345,172500,9.623000,-12.601000,0.000000,0.000000,0.000000,1.497000, 
346,173000,9.648000,-12.227000,0.000000,0.000000,0.000000,1.504000, 
347,173500,9.675000,-11.856000,0.000000,0.000000,0.000000,1.499000, 
348,174000,9.701000,-11.482000,0.000000,0.000000,0.000000,1.499000, 
349,174500,9.727000,-11.107000,0.000000,0.000000,0.000000,1.501000, 
350,175000,9.753000,-10.731000,0.000000,0.000000,0.000000,1.504000, 
351,175500,9.778000,-10.357000,0.000000,0.000000,0.000000,1.512000, 
352,176000,9.800000,-9.984000,0.000000,0.000000,0.000000,1.516000, 
353,176500,9.815000,-9.611000,0.000000,0.000000,0.000000,1.539000, 
354,177000,9.823000,-9.237000,0.000000,0.000000,0.000000,1.551000, 
355,177500,9.836000,-8.866000,0.000000,0.000000,0.000000,1.537000, 
356,178000,9.847000,-8.486000,0.000000,0.000000,0.000000,1.547000, 
357,178500,9.858000,-8.106000,0.000000,0.000000,0.000000,1.540000, 
358,179000,9.867000,-7.724000,0.000000,0.000000,0.000000,1.543000, 
359,179500,9.878000,-7.339000,0.000000,0.000000,0.000000,1.537000, 
360,180000,9.898000,-6.951000,0.000000,0.000000,0.000000,1.511000, 
361,180500,9.921000,-6.566000,0.000000,0.000000,0.000000,1.516000, 
362,181000,9.944000,-6.194000,0.000000,0.000000,0.000000,1.505000, 
363,181500,9.967000,-5.812000,0.000000,0.000000,0.000000,1.499000, 
364,182000,9.996000,-5.426000,0.000000,0.000000,0.000000,1.491000, 
365,182500,10.028000,-5.042000,0.000000,0.000000,0.000000,1.491000, 
366,183000,10.057000,-4.659000,0.000000,0.000000,0.000000,1.507000, 
367,183500,10.076000,-4.275000,0.000000,0.000000,0.000000,1.545000, 
368,184000,10.074000,-3.890000,0.000000,0.000000,0.000000,1.609000, 
369,184500,10.049000,-3.506000,0.000000,0.000000,0.000000,1.669000, 
370,185000,9.993000,-3.121000,0.000000,0.000000,0.000000,1.804000, 
371,185500,9.877000,-2.751000,0.000000,0.000000,0.000000,1.916000, 
372,186000,9.732000,-2.412000,0.000000,0.000000,0.000000,2.084000, 
373,186500,9.524000,-2.102000,0.000000,0.000000,0.000000,2.245000, 
