count, time, location_odometry_pos_x, location_odometry_pos_y, location_odometry_pos_z, location_odometry_roll, location_odometry_pitch, location_odometry_yaw, 
1074,537000,75.450996,66.427002,0.000000,0.000000,0.000000,1.790000, 
1077,538500,75.139000,67.523003,0.000000,0.000000,0.000000,1.937000, 
1080,540000,74.599998,68.516998,0.000000,0.000000,0.000000,2.240000, 
1083,541500,73.774002,69.282997,0.000000,0.000000,0.000000,2.542000, 
1086,543000,72.771004,69.787003,0.000000,0.000000,0.000000,2.772000, 
1089,544500,71.691002,70.112000,0.000000,0.000000,0.000000,2.920000, 
1092,546000,70.578003,70.301003,0.000000,0.000000,0.000000,3.016000, 
1095,547500,69.468002,70.405998,0.000000,0.000000,0.000000,3.080000, 
1098,549000,68.348000,70.408997,0.000000,0.000000,0.000000,-3.092000, 
1101,550500,67.225998,70.361000,0.000000,0.000000,0.000000,-3.116000, 
1104,552000,66.099998,70.329002,0.000000,0.000000,0.000000,-3.091000, 
1107,553500,64.976997,70.237999,0.000000,0.000000,0.000000,-3.038000, 
1110,555000,63.860001,70.096001,0.000000,0.000000,0.000000,-3.028000, 
1113,556500,62.738998,69.987000,0.000000,0.000000,0.000000,-3.069000, 
1116,558000,61.623001,69.954002,0.000000,0.000000,0.000000,-3.142000, 
1119,559500,60.500000,69.925003,0.000000,0.000000,0.000000,-3.065000, 
1122,561000,59.384998,69.792999,0.000000,0.000000,0.000000,-2.980000, 
1125,562500,58.290001,69.554001,0.000000,0.000000,0.000000,-2.908000, 
1128,564000,57.186001,69.329002,0.000000,0.000000,0.000000,-2.979000, 
1131,565500,56.081001,69.144997,0.000000,0.000000,0.000000,-2.961000, 
1134,567000,54.983002,68.908997,0.000000,0.000000,0.000000,-2.908000, 
1137,568500,53.898998,68.665001,0.000000,0.000000,0.000000,-2.944000, 
1140,570000,52.793999,68.481003,0.000000,0.000000,0.000000,-2.993000, 
1143,571500,51.683998,68.310997,0.000000,0.000000,0.000000,-3.003000, 
1146,573000,50.568001,68.150002,0.000000,0.000000,0.000000,-2.987000, 
1149,574500,49.458000,67.964996,0.000000,0.000000,0.000000,-2.965000, 
1152,576000,48.354000,67.741997,0.000000,0.000000,0.000000,-2.912000, 
1155,577500,47.271999,67.444000,0.000000,0.000000,0.000000,-2.853000, 
1158,579000,46.198002,67.121002,0.000000,0.000000,0.000000,-2.856000, 
1161,580500,45.118999,66.793999,0.000000,0.000000,0.000000,-2.846000, 
1164,582000,44.027000,66.469002,0.000000,0.000000,0.000000,-2.850000, 
1167,583500,42.964001,66.157997,0.000000,0.000000,0.000000,-2.865000, 
1170,585000,41.884998,65.880997,0.000000,0.000000,0.000000,-2.914000, 
1173,586500,40.792000,65.651001,0.000000,0.000000,0.000000,-2.949000, 
1176,588000,39.709999,65.416000,0.000000,0.000000,0.000000,-2.928000, 
1179,589500,38.629002,65.152000,0.000000,0.000000,0.000000,-2.848000, 
1182,591000,37.609001,64.723000,0.000000,0.000000,0.000000,-2.627000, 
1185,592500,36.705002,64.101997,0.000000,0.000000,0.000000,-2.440000, 
1188,594000,35.983002,63.290001,0.000000,0.000000,0.000000,-2.171000, 
1191,595500,35.426998,62.338001,0.000000,0.000000,0.000000,-2.040000, 
1194,597000,34.981998,61.327000,0.000000,0.000000,0.000000,-1.941000, 
1197,598500,34.660999,60.304001,0.000000,0.000000,0.000000,-1.803000, 
1200,600000,34.452000,59.245998,0.000000,0.000000,0.000000,-1.741000, 
1203,601500,34.285999,58.169998,0.000000,0.000000,0.000000,-1.690000, 
1206,603000,34.189999,57.084999,0.000000,0.000000,0.000000,-1.648000, 
1209,604500,34.077999,56.000999,0.000000,0.000000,0.000000,-1.696000, 
1212,606000,33.916000,54.907001,0.000000,0.000000,0.000000,-1.724000, 
1215,607500,33.793999,53.799000,0.000000,0.000000,0.000000,-1.645000, 
1218,609000,33.731998,52.678001,0.000000,0.000000,0.000000,-1.607000, 
1221,610500,33.700001,51.551998,0.000000,0.000000,0.000000,-1.603000, 
1224,612000,33.639000,50.424000,0.000000,0.000000,0.000000,-1.627000, 
1227,613500,33.570000,49.297001,0.000000,0.000000,0.000000,-1.620000, 
1230,615000,33.542000,48.166000,0.000000,0.000000,0.000000,-1.566000, 
1233,616500,33.539001,47.042999,0.000000,0.000000,0.000000,-1.583000, 
1236,618000,33.529999,45.889999,0.000000,0.000000,0.000000,-1.582000, 
1239,619500,33.521999,44.779999,0.000000,0.000000,0.000000,-1.559000, 
1242,621000,33.568001,43.667000,0.000000,0.000000,0.000000,-1.508000, 
1245,622500,33.639999,42.549000,0.000000,0.000000,0.000000,-1.520000, 
1248,624000,33.653000,41.433998,0.000000,0.000000,0.000000,-1.585000, 
1251,625500,33.625999,40.312000,0.000000,0.000000,0.000000,-1.607000, 
1254,627000,33.564999,39.195000,0.000000,0.000000,0.000000,-1.642000, 
1257,628500,33.488998,38.095001,0.000000,0.000000,0.000000,-1.628000, 
1260,630000,33.409000,36.980000,0.000000,0.000000,0.000000,-1.658000, 
1263,631500,33.333000,35.868000,0.000000,0.000000,0.000000,-1.609000, 
1266,633000,33.321999,34.765999,0.000000,0.000000,0.000000,-1.544000, 
1269,634500,33.374001,33.650002,0.000000,0.000000,0.000000,-1.513000, 
1272,636000,33.535000,32.540001,0.000000,0.000000,0.000000,-1.332000, 
1275,637500,33.876999,31.479000,0.000000,0.000000,0.000000,-1.204000, 
1278,639000,34.417000,30.514000,0.000000,0.000000,0.000000,-0.939000, 
1281,640500,35.095001,29.625999,0.000000,0.000000,0.000000,-0.902000, 
1284,642000,35.828999,28.771000,0.000000,0.000000,0.000000,-0.822000, 
1287,643500,36.625999,27.976000,0.000000,0.000000,0.000000,-0.740000, 
1290,645000,37.500000,27.285000,0.000000,0.000000,0.000000,-0.601000, 
1293,646500,38.437000,26.679001,0.000000,0.000000,0.000000,-0.566000, 
1296,648000,39.334999,26.011999,0.000000,0.000000,0.000000,-0.736000, 
1299,649500,39.922001,25.139000,0.000000,0.000000,0.000000,-1.267000, 
1302,651000,40.026001,24.077999,0.000000,0.000000,0.000000,-1.626000, 
1305,652500,39.924999,22.952999,0.000000,0.000000,0.000000,-1.666000, 
1308,654000,39.804001,21.829000,0.000000,0.000000,0.000000,-1.699000, 
1311,655500,39.644001,20.694000,0.000000,0.000000,0.000000,-1.736000, 
1314,657000,39.382000,19.596001,0.000000,0.000000,0.000000,-1.866000, 
1317,658500,39.047001,18.530001,0.000000,0.000000,0.000000,-1.897000, 
1320,660000,38.715000,17.464001,0.000000,0.000000,0.000000,-1.832000, 
1323,661500,38.426998,16.388000,0.000000,0.000000,0.000000,-1.840000, 
1326,663000,38.150002,15.295000,0.000000,0.000000,0.000000,-1.795000, 
1329,664500,37.826000,14.219000,0.000000,0.000000,0.000000,-1.927000, 
1332,666000,37.351002,13.195000,0.000000,0.000000,0.000000,-2.047000, 
1335,667500,36.766998,12.220000,0.000000,0.000000,0.000000,-2.173000, 
1338,669000,36.084000,11.304000,0.000000,0.000000,0.000000,-2.242000, 
1341,670500,35.272999,10.502000,0.000000,0.000000,0.000000,-2.497000, 
1344,672000,34.264000,9.961000,0.000000,0.000000,0.000000,-2.801000, 
1347,673500,33.153000,9.693000,0.000000,0.000000,0.000000,-3.033000, 
1350,675000,32.037998,9.618000,0.000000,0.000000,0.000000,-3.123000, 
1353,676500,30.909000,9.614000,0.000000,0.000000,0.000000,3.131000, 
1356,678000,29.797001,9.598000,0.000000,0.000000,0.000000,-3.091000, 
1359,679500,28.684999,9.522000,0.000000,0.000000,0.000000,-3.065000, 
1362,681000,27.566999,9.468000,0.000000,0.000000,0.000000,-3.111000, 
1365,682500,26.448000,9.443000,0.000000,0.000000,0.000000,-3.135000, 
1368,684000,25.320999,9.471000,0.000000,0.000000,0.000000,3.120000, 
1371,685500,24.188000,9.448000,0.000000,0.000000,0.000000,-3.103000, 
1374,687000,23.051001,9.412000,0.000000,0.000000,0.000000,-3.126000, 
1377,688500,21.927000,9.406000,0.000000,0.000000,0.000000,3.133000, 
1380,690000,20.882000,9.447000,0.000000,0.000000,0.000000,3.125000, 
